"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/24成交量(張)","12/23成交量(張)"
="2880","華南金","20.95","0","+0.24","-0.24","-0.24","+0.72","+1.95","+13.6","21","21","21.2","21.2","21.35","21.35","21.35","20.8","20.75","20.75","20.2","19.95","18.25","17.15","+3.65","-11","0","+0.02","7,113","5,255"
="2881","富邦金","75.2","+0.53","+0.53","+1.21","-0.92","+1.08","-2.97","+3.16","75.7","75.7","76.9","76.9","78.3","85.7","85.7","74.4","74","74","73","72","72","45.25","+2.74","-10.4","+0.23","+0.1","12,165","9,255"
="2882","國泰金","61.1","+0.99","+1.33","+0.99","+0.99","0","+5.71","+12.5","61.4","61.4","61.5","61.8","63.5","63.5","63.5","60.1","59.9","59.8","59","55.4","53.1","39.9","+11.7","-5.32","+0.03","0","21,549","11,338"
="2883","開發金","16.85","+0.9","+1.51","0","+1.51","+0.3","+19.5","+30.1","16.95","16.95","17","17","17.5","17.5","17.5","16.5","16.45","16.45","15.9","13.8","12.9","8.9","-13.2","-9.3","+1.2","-6.3","66,006","85,488"
="2884","玉山金","27.95","+0.18","0","-0.18","0","-0.18","+6.27","+6.88","28","28","28","28.05","28.25","28.25","28.25","27.8","27.7","27.6","26.95","25.85","25.8","23.6","+10","+9.95","-1.93","-2.39","7,449","8,436"
="2885","元大金","25","+0.2","+1.01","-0.2","+0.2","+0.4","+1.42","-5.48","25.05","25.05","25.1","25.25","25.4","27.8","27.8","24.75","24.6","24.6","23.7","23.7","23.15","19.65","-13.8","-26.2","+0.36","+0.29","6,312","9,342"
="2886","兆豐金","35.5","0","-0.7","-1.11","-0.42","+3.35","+9.57","+7.9","35.7","36","36","36","36","36","36","35.35","35.35","35.1","33.55","31.85","30.6","28.15","+19.2","+23.2","+0.16","+1.48","9,629","15,222"
="2887","台新金","18.75","+0.54","+0.81","0","-1.06","+0.81","+3.88","+23.8","18.75","18.75","19","19.1","19.45","19.7","19.7","18.55","18.5","18.5","18","17.65","15.1","12.5","+13.2","+5.88","+0.01","-0.04","9,469","6,717"
="2888","新光金","10.7","+0.94","+1.42","+0.94","+0.47","-6.14","+14.4","+11.7","10.85","10.85","10.85","11.5","11.7","11.7","11.7","10.5","10.45","10.4","10.4","9.07","8.93","8.03","+11.5","-5.59","+0.65","+0.4","116,621","23,030"
="2889","國票金","15.85","0","+0.32","0","-0.94","-2.16","0","-3.06","15.9","15.9","16.1","16.25","16.45","17.7","18.2","15.8","15.8","15.8","15.7","15.45","15.45","12.5","-2.21","-22.5","+0.2","+0.21","2,532","3,047"
="2890","永豐金","15.95","-0.31","+0.31","+0.31","0","+2.9","+14.3","+15.6","16","16","16.1","16.1","16.1","16.1","16.1","15.8","15.65","15.55","14.9","13.65","13.2","10.95","+4.58","-11.9","+0.18","+0.32","6,813","11,779"
="2891","中信金","25.85","-0.19","+0.78","+0.98","-0.39","+4.23","+13.4","+13.6","25.95","25.95","25.95","26.05","26.05","26.05","26.05","25.7","25.25","25.25","24.2","22.2","21.05","19","+13.1","+4.95","-0.21","-0.37","11,731","25,265"
="2892","第一金","24.2","+0.21","+0.41","+0.21","+0.41","+2.11","+7.08","+7.8","24.2","24.2","24.4","24.4","24.4","24.4","24.4","24","23.85","23.8","23.1","22.1","21.95","20.2","+16.9","+8.77","+0.06","-0.08","5,373","7,174"
="2897","王道銀行","7.89","0","-0.13","0","-0.88","-1.13","+4.78","+11.4","7.94","7.94","7.98","8.07","8.28","8.68","8.68","7.87","7.87","7.85","7.74","7.45","6.8","6.52","+8.33","-4.02","0","+0.02","1,673","709"
="2912","統一超","274.5","+0.55","-0.36","-0.18","-0.36","-3.85","-1.79","+4.77","275","276","277.5","286","294","294","294","271","270.5","268","268","268","258","253.5","-28.3","-34.6","+0.05","+0.05","785","1,326"
="3003","健和興","93","-2.21","+1.64","+0.87","-0.43","-0.64","+0.11","+7.39","96.1","96.1","96.1","96.1","104","109","109","91.5","90.5","89.5","88.1","79.6","79.6","43.2","+9.17","+1.61","-0.17","-0.21","2,377","4,110"
="3010","華立","104.5","0","+9.31","+11.3","+15.9","+17.2","+26.1","+29","106","106","106","106","106","106","106","96","94.3","88.5","86.3","76.5","76.5","71.2","+10.9","+8.69","+1.41","-1.33","2,734","5,942"
="3013","晟銘電","15.95","+3.91","+8.5","+9.62","+13.9","+19","+22.2","+21.3","16.5","16.5","16.5","16.5","16.5","16.5","18","14.55","14.2","14.15","13.1","12.1","12.05","11.6","-1.7","-1.49","-0.1","-1.18","5,933","4,594"
="3016","嘉晶","132.5","-1.12","0","+0.38","-3.28","-8.93","+43.2","+82.3","138.5","138.5","149.5","154.5","154.5","154.5","154.5","131","130","130","130","75.8","69.6","54.7","-5.39","-9.99","-1.6","-1.57","3,560","10,760"
="3017","奇鋐","87.7","+0.8","+1.98","+0.92","-0.11","+0.46","+4.78","+8.67","88.6","88.6","89.5","96.4","96.4","96.4","96.4","86.2","84.2","84.2","82.4","71.2","66.8","52.5","+4.92","-16.3","-0.45","-1.05","3,644","3,511"
="3018","同開","20.9","-1.42","+10","+26.3","+30.2","+20.1","+19.4","+32.3","22.5","22.5","22.5","22.5","22.5","22.5","22.5","19.6","16.5","16","16","15.6","15.4","14.3","+0.36","+0.41","0","0","1,716","4,001"
="3019","亞光","92.7","-1.17","-1.07","+1.64","-2.93","-0.96","+15.7","+1.87","95.3","95.3","96.3","103.5","103.5","103.5","103.5","92.7","91.3","91","90.5","70","70","66.5","+7.91","+3.01","+0.13","+0.13","2,459","3,012"
="3023","信邦","289.5","+9.87","+10.3","+11.8","+12.2","+12.2","+20.1","+4.14","289.5","289.5","289.5","289.5","289.5","289.5","298","260.5","255","255","241.5","227","207.5","207.5","+18.9","-3.44","-3.23","-8.84","3,251","974"
="3028","增你強","33.3","-1.19","-1.19","-2.63","+3.58","+8.29","+14.8","+14.6","34.05","34.45","34.85","34.85","34.85","34.85","34.85","33.15","33.1","32.2","30.3","27.5","26.85","21.8","+10.7","+9.29","+0.1","+0.15","1,011","1,122"
="3031","佰鴻","25.55","+1.39","+3.44","+2.4","+1.59","-0.97","+7.58","+32.4","25.9","25.9","26.2","26.7","27.45","31.85","31.85","24.75","24.55","24.5","22.85","20.05","18.4","14.45","+22.1","-8.75","+0.04","-0.07","2,343","1,130"
="3033","威健","31.1","-1.89","-1.11","+3.15","+6.32","+4.01","+5.78","+32.1","32.5","32.5","32.5","32.5","33","33","33","31.05","30.05","28.75","28.4","25.5","21.7","18","+7.05","+13.9","-0.49","-0.25","10,389","15,063"
="3034","聯詠","530","-1.49","-0.93","-0.19","+4.33","+10.3","+24.4","+8.38","544","544","544","544","544","582","656","530","516","495.5","456","364","364","335","+23.6","+13.2","+2.46","+1.94","3,987","6,373"
="3035","智原","249","+2.47","+4.4","+10.4","+32.8","+39.1","+111","+229","251.5","251.5","251.5","251.5","251.5","251.5","251.5","234","216.5","180","171.5","102.5","73.3","48.3","-0.21","-0.19","+6.83","-5.48","34,388","53,691"
="3036","文曄","64.8","-0.15","+0.15","-0.46","-0.77","+0.15","+3.35","+20.2","65.5","65.5","65.9","67.4","67.4","69.3","69.3","64.6","64.4","64","62.4","57.4","53.3","40.05","+13.8","+17.4","+7.36","+15.7","1,582","1,461"
="3037","欣興","239","-0.42","+7.42","+7.66","+6.46","+20.4","+67.1","+87.5","243","243","243","243","243","243","243","222","215","215","199.5","115","115","80","+14.4","+2.66","+3.18","+0.83","26,941","55,627"
="3041","揚智","38.85","+2.78","+1.04","+15.5","+16.7","+8.22","+43.9","+38.8","40.35","40.35","40.35","40.35","41.3","41.3","41.3","37.6","33.55","31.45","31.45","22.7","22.7","20.6","-2.08","-3.83","+1.31","+1.67","49,676","20,987"
="3044","健鼎","123","0","+1.65","-0.4","-1.2","+2.07","+4.68","-7.52","123.5","123.5","125","125","125","139","147","121","120","120","119","109.5","108","108","-7.71","-16","+0.01","+0.4","279","1,265"
="3045","台灣大","99.8","+0.3","+1.01","+0.91","+1.53","+1.11","0","-2.63","99.8","99.8","99.8","99.8","100.5","109.5","109.5","99","98.3","97.8","97","97","96","95.5","+7.77","-3.93","0","0","2,077","2,072"
="3046","建碁","47","-8.74","+8.8","+1.29","+7.55","+28.1","+145","+101","52","52","53.5","53.5","53.5","53.5","53.5","43.35","42","42","34.7","17.8","17.8","14.65","+1.15","-0.7","0","0","2,375","3,596"
="3047","訊舟","13.05","-1.51","0","+1.95","+11.1","+16","+27.3","+18.1","13.55","13.55","14.65","14.65","14.65","14.65","15.2","12.9","12.8","11.9","10.25","9.88","9.65","9.2","-2.37","-5.92","+1.2","+0.93","4,118","10,803"
="3049","和鑫","16.25","+5.18","+6.91","+3.83","+19","+12.8","+41.9","+33.2","16.65","16.65","16.7","16.7","16.7","16.7","16.7","15","14.7","13.6","12.9","10.6","10.6","9.35","+6","-0.39","+0.12","-0.17","73,679","23,155"
="3050","鈺德","18.8","+3.01","+3.87","+3.58","+3.3","+5.62","+19","+27.9","19.1","19.8","19.8","19.8","19.8","19.8","20.9","18","18","17.55","16.35","13.55","13.55","12.5","-12.1","-5.76","-1.39","+0.23","5,712","1,084"
="3059","華晶科","50.8","+1.6","+8.2","+4.96","+14.8","+29.9","+40.3","+28.3","52.1","52.1","52.1","52.1","52.1","52.1","52.1","46.2","45.55","43.75","36.6","30.4","30.4","27.4","-3.13","-0.06","+0.35","+0.24","75,094","50,760"
="3062","建漢","30.7","-1.44","+2.85","+3.54","0","-13.3","+74.4","+58.2","31.5","31.5","31.7","35.55","37.65","37.65","37.65","29.55","29.55","29.1","29.1","17.5","16.6","14.55","-3.59","+0.69","-0.83","-1.68","13,206","21,951"
="3071","協禧","28.65","+2.87","+3.62","+5.91","+10.2","+21.7","+25.7","+8.11","29.2","29.2","29.2","29.2","29.2","29.2","32.8","27.5","26.6","25.7","22.3","20.35","20.35","20.35","+2.66","+1.45","-0.02","-0.07","4,725","2,464"
="3083","網龍","55","-1.08","-8.03","-3.85","+13.2","+19.2","+23.7","-3","59.7","61.6","61.6","61.6","61.6","61.6","65.2","55","55","47.6","44.8","39.5","39.5","39.5","-0.16","+0.27","-0.93","+2.87","1,353","2,590"
="3094","聯傑","37.45","+3.74","+4.03","+9.66","+9.34","+6.24","+14.2","+4.9","38.2","38.2","38.2","38.2","38.25","42.35","45.65","35.3","34.35","33.1","32.35","27.65","27.65","22","+8.68","+1.95","-1.19","-1.03","8,518","2,006"
="3122","笙泉","60.6","+2.54","+3.59","+4.84","+3.41","-3.35","+28.4","+61","62.5","62.5","62.5","68.7","72.8","72.8","72.8","58.7","57.9","55.8","55.8","37.25","35.4","15.85","+0.59","-3.33","+0.06","+0.54","4,740","652"
="3141","晶宏","262.5","-0.19","-2.05","-4.02","-3.14","0","+50.9","+136","276","285","292.5","292.5","292.5","292.5","292.5","261","260.5","252.5","226","130","109.5","38.3","+1.5","-3.18","+0.89","-3.27","15,876","4,415"
="3167","大量","104","-6.73","+12.2","+11.6","+12.9","+5.8","+38.7","+60.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","93.2","91.3","91.3","91","67.5","61.8","43.2","+12.7","+4.86","+3.27","+3","6,356","6,777"
="3169","亞信","286","+1.42","+2.69","+3.44","+3.44","+5.93","+105","+60.7","296","296","297","299.5","299.5","299.5","299.5","280.5","269.5","253","231.5","112","112","54.1","+2.7","+1.97","+1.28","+1.52","5,740","7,813"
="3189","景碩","238.5","+0.42","+4.15","+3.25","+5.76","+1.71","+9.91","+74.7","241","241","241","244.5","257.5","257.5","257.5","228.5","225.5","215.5","215.5","181","127.5","73.1","+23.5","+10.1","+5.72","+2.64","5,773","8,645"
="3202","樺晟","16.8","0","-2.04","-8.94","+2.44","+0.6","+22.2","+17.1","17.25","19.6","19.6","19.6","19.6","19.6","20.65","16.65","16.65","16.5","16","12.2","11.75","11.4","-9.38","-10.1","0","0","545","539"
="3207","耀勝","23.25","-1.48","+0.22","-1.27","-4.32","+1.75","+57.6","+127","24.1","24.1","25.2","25.9","28.7","28.7","28.7","23","22","22","22","14.75","10.15","9","+6.41","+6.57","-3.63","-4.94","1,567","1,888"
="3217","優群","139","-4.14","+1.09","+12.6","+3.73","+44.3","+51.4","+24.7","150","150","150","150","150","150","150","135.5","122","122","97.1","79.6","79.6","79.6","+3.84","+4.62","+3.81","+2.89","5,907","8,256"
="3221","台嘉碩","40.2","-1.11","-0.5","-2.9","-4.63","-0.12","+34","+55.5","41.4","41.7","45.2","47.6","47.6","47.6","47.6","40","40","40","37","26.1","24.2","17.75","-8.89","-10.9","-1.46","-0.86","1,891","1,571"
="3231","緯創","29.1","+0.52","+0.52","+0.87","-0.51","-0.85","+5.05","-5.52","29.2","29.2","29.55","29.9","30.05","33.15","34.8","28.9","28.7","28.7","28.6","27","26.55","26.55","-13.1","-17.1","-0.08","-0.07","6,088","7,933"
="3276","宇環","21.15","+9.02","+11.3","+14.3","+15.6","+21.2","+19.2","+51.1","21.15","21.15","21.15","21.15","21.15","21.15","21.75","18.6","17.85","17.1","16","14.55","13.45","9.5","+0.03","-3.16","0","0","5,449","3,154"
="3290","東浦","22.5","-0.22","+1.58","+3.21","+10.3","+19","+71.8","+76.5","23.45","23.45","23.45","23.5","23.5","23.5","23.5","22.2","21.8","20.4","18","12.8","12.05","11.55","+2.22","-1.97","-0.02","+0.03","1,219","2,201"
="3294","英濟","33.45","-0.89","+6.02","-0.59","-7.08","+54.5","+100","+50.7","34.95","35.3","38.1","39.95","39.95","39.95","39.95","31.05","31.05","31.05","21.75","16.7","16.2","16.2","-5.81","-2.02","+4.26","+2.48","12,126","9,843"
="3305","昇貿","82.2","-3.29","+3.92","+4.98","+2.75","-3.07","+48.1","+67.4","89.7","89.7","89.7","89.7","92.4","92.4","92.4","79.2","78.1","77.2","76","49.4","43.1","26.65","+3.52","+0.33","+0.21","-0.13","27,552","11,818"
="3322","建舜電","28.95","+0.52","+21.4","+29","+45.1","+72.3","+95.6","+77.6","30.5","30.5","30.5","30.5","30.5","30.5","30.5","26.2","21.4","21.2","15.75","13.15","13.15","10.55","+0.37","+0.77","","","57,323","25,498"
="3324","雙鴻","202.5","-0.25","+1","+4.92","+4.11","+9.76","+14.4","+3.32","206","206","206","208.5","208.5","208.5","252","198.5","191","191","174.5","150.5","148.5","135","+16.2","+6.38","+0.08","-0.26","1,163","1,190"
="3338","泰碩","54.7","-1.44","+4.39","+6.42","+0.37","-5.36","+31.8","+4.39","56.8","56.8","56.8","64.2","64.2","64.2","67.7","52.2","50.8","50.8","50.8","35.8","35.8","35.8","-1.66","+1.34","+0.61","+0.96","3,481","3,522"
="3354","律勝","19.8","+1.8","+6.45","+3.39","-5.04","+3.12","+27.7","+32","20.45","20.45","21.1","23.9","23.9","23.9","23.9","18.4","18.4","18.4","17.4","14.8","13.6","11.35","-2.78","-4.48","+1.79","+1.52","722","3,814"
="3360","尚立","15.6","-0.95","-3.11","+2.97","+2.97","+2.97","+8.33","+0.65","16.95","16.95","16.95","16.95","16.95","16.95","19.45","15.6","15.05","15.05","14.45","13.65","13.65","13.65","+0.05","+0.06","+0.12","+0.12","346","808"
="3380","明泰","33.4","+1.83","+1.83","+2.3","-1.18","+11","+31.5","+14.6","33.7","33.7","36.85","36.85","36.85","36.85","41.35","32.5","32.25","32.25","27.5","24.25","24","23.65","+14.5","+13.5","-0.21","-0.5","5,046","1,783"
="3390","旭軟","27.35","+2.43","-7.6","+3.99","+21.6","+20.5","+44.3","+50.7","29.2","31.15","31.15","31.15","31.15","31.15","31.15","26.5","25.95","22.7","21.45","16.9","16.9","13.5","-1.08","-0.37","-10.6","-0.54","3,192","5,463"
="3406","玉晶光","545","+0.18","-1.98","+3.02","0","+5.21","+20","-7.31","564","564","564","564","564","629","629","543","526","526","497","370","370","369","+14.5","+10.5","+0.51","-0.08","1,512","1,276"
="3413","京鼎","243","0","+4.52","+5.88","+1.25","+13","+10.7","+2.32","246","246","246","251","251","268","281.5","233.5","228.5","226","207.5","188","188","183.5","+10.9","+10.2","+0.59","+0.41","1,116","2,541"
="3484","崧騰","94.2","+5.25","+13.5","+22.3","+19.1","+17.8","+33.4","+20.2","96","96","96","96","96","96","96","84","77.6","76.7","76.1","60.5","60.5","57.1","+3.75","+4.17","+1.61","+1.73","18,388","12,216"
="3491","昇達科","211","-1.17","-0.94","-2.99","+13.4","+15.3","+169","+214","229","229","229","229","229","229","229","210","206","185","151.5","72.3","66.4","58.6","-0.27","-1.71","+1.9","-1.1","1,710","3,032"
="3499","環天科","25.6","-0.78","-2.29","+0.39","+1.59","+50.1","+105","+104","27","27","30","30","30","30","30","25.1","24.1","24.1","17.15","11.8","11.8","10.8","-1.66","+0.02","+0.76","-5.09","3,100","5,121"
="3508","位速","69.1","+0.14","+6.31","+9.34","-0.72","+32.9","+246","+208","70.8","70.8","73.6","73.6","73.6","73.6","73.6","66.5","61.5","61.5","46.45","18.65","18.5","18","+30.8","+20.3","-5.7","-27.1","2,302","1,940"
="3515","華擎","277.5","+3.74","+3.35","+2.02","-1.94","+20.9","+69.7","+39.4","285","285","291","291","291","291","291","265","264.5","264.5","219.5","149.5","125","125","+7.65","+2.55","+0.17","-0.92","6,809","1,713"
="3526","凡甲","193","+2.93","+10.6","+13.9","+12.5","+9.66","+18","+25.7","199","199","199","199","199","227","227","175","169.5","163","155","137.5","137.5","81.4","+12.3","+10.8","+0.95","+0.92","6,441","6,350"
="3532","台勝科","304","+3.23","+4.65","+3.23","+2.18","+31","+76.2","+65.2","307","307","312","312","312","312","312","285.5","282.5","281","224","138.5","138.5","124.5","+0.57","-0.43","-1.62","-1.64","5,588","7,516"
="3546","宇峻","92","-1.92","-3.66","+2.79","+6.85","+12.6","+7.23","+2.11","97.9","100.5","100.5","100.5","100.5","100.5","112","91.1","90","84.1","81","72.7","72.7","72.7","-7.16","-3.63","+0.24","+1.23","1,476","1,724"
="3576","聯合再生","21.7","-0.23","+0.46","+3.33","-3.98","-1.59","+7.43","+65","22.1","22.15","23.2","23.2","26.25","26.25","26.25","21.65","21.5","21","20","19","12","11.2","-12.8","-16.7","0","0","3,993","3,323"
="3587","閎康","152","-1.62","-0.98","+3.05","+8.96","+11.4","+2.7","+16.5","156","156","156","156","165","168","168","150","146.5","142","129.5","129.5","122","83.9","+33.6","+30","+0.26","+0.29","761","888"
="3588","通嘉","145","-1.69","-1.02","+0.35","-3.01","-6.15","+9.85","+74.7","153","153","153","168.5","174.5","174.5","174.5","144.5","143.5","135.5","135.5","106.5","81.5","55","-3.75","-6.93","-0.44","-0.1","1,316","3,328"
="3596","智易","124.5","0","-1.19","-0.8","+8.73","+14.7","+37.6","+25.5","130","130","135","135","135","135","135","123.5","121","112.5","103","89.2","87.2","83.6","-4.68","-1.77","-6.93","-8.5","3,815","8,625"
="3607","谷崧","17.7","-2.21","-9.69","-4.32","+17.2","+15.3","+33.1","+19.2","19.65","20.35","20.35","20.35","20.35","20.35","20.35","17.7","17.7","14.8","13.65","12.35","12.35","12","-0.33","-1.42","-0.89","+1.19","7,120","7,208"
="3624","光頡","66.7","+7.58","+8.99","+15.6","+12.9","+33.4","+66.8","+100","68","68","68","68","68","68","68","59.8","56","52.9","44.7","34.15","33.35","26.05","+1.43","+0.39","+0.22","+0.85","33,103","21,993"
="3672","康聯訊","46.75","+0.32","+0.54","+6.25","+11.3","+40","+163","+192","47.7","47.7","48.5","48.5","48.5","48.5","48.5","44.7","43.9","41","33.7","14.7","13.4","13.4","+3.96","+2.84","+0.55","+1.23","1,883","1,324"
="3675","德微","274.5","-1.96","-4.02","-4.69","-2.66","+12","+40.4","+134","290","290","320","320","320","320","320","271","271","271","227.5","154","100","64.5","-5.78","-6.44","-1.9","-6.34","1,789","1,446"
="3687","歐買尬","188","-0.53","-1.83","-0.53","+44.6","+77.4","+80.8","+48.6","192","198","198","198","198","198","198","185","185","132","99.9","83","83","44.3","+16.8","+7.71","-0.64","-2.29","856","982"
="3689","湧德","50.4","-4.73","+12.5","+17.6","+10.5","+18.6","-1.18","+70.3","55.8","55.8","55.8","55.8","55.8","55.8","55.8","45.3","42.6","42.15","41.2","39.9","27.8","24.6","+5","+4.43","+18.5","+19.2","26,729","28,711"
="3691","碩禾","205","0","+8.47","+7.89","+9.33","+9.04","+21.3","+10.2","213","213","213","213","215","247.5","247.5","190","189","183.5","174.5","165.5","165.5","130","+19.5","+12","+1.06","+1.35","3,226","1,899"
="3701","大眾控","79.2","+7.61","+5.6","+4.21","-12","+17.2","+153","+448","80.3","80.3","93.8","98","98","98","98","72.5","71.7","71.7","70.4","31.6","13.4","12.9","-4.21","-2.39","-17.4","-42.5","14,154","3,282"
="3702","大聯大","51.2","+0.59","+0.79","+0.79","+1.59","+1.39","+5.57","+1.99","51.5","51.5","51.5","51.5","53","61","61","50.5","50.4","50.2","49.2","46.85","46.55","42.3","-4.35","-12.9","+0.02","+0.02","3,666","5,151"
="3706","神達","33.8","-0.59","-0.29","-0.88","+1.2","-0.59","+16.4","+21.8","34.2","34.2","35","35","35","35","35","33.65","33.45","33.45","31.2","27.35","26.85","25.3","+34","+2.73","+0.29","+0.36","3,972","6,991"
="4123","晟德","61","-2.56","-0.49","+0.83","-1.45","-1.93","-1.45","-11.1","62.9","62.9","62.9","62.9","68.7","73.8","74","60.8","60.3","60.3","60.3","55.5","55.5","55.5","+15.7","+10.5","0","-0.04","2,792","1,908"
="4127","天良","14.9","+0.68","-5.1","+7.58","+4.2","+26.8","+28.4","+40.6","15.7","16.65","16.65","16.65","16.65","16.65","16.65","14.45","14.05","13.5","11.65","10.7","10.2","9.81","+0.46","+1.19","","","269","770"
="4128","中天","69.7","+0.29","+2.2","+1.46","-1.55","-2.24","+20","+15.6","70.7","70.7","72.5","75.3","75.3","75.3","82.5","67.4","66.1","65.8","63","50.2","50.2","50.2","+10.8","-9.44","-0.02","-0.12","3,642","2,966"
="4130","健亞","25.25","-2.88","-4.36","+5.21","+11.2","+16.4","+6.09","+1","26.5","26.6","26.6","26.6","26.6","26.6","30.8","25","24.1","21.5","21.4","21.05","21.05","21.05","-1.34","-0.93","+0.09","+0.35","592","565"
="4141","龍燈-KY","24.85","+1.02","-2.55","-3.87","0","+23","+67.3","+108","25.1","26.55","27.15","27.15","30","30","30","24.25","24.25","23.2","20.2","14.9","11.7","11.05","+9.11","-0.78","+9.12","+9.8","2,413","3,853"
="4513","福裕","16.25","+3.5","+2.85","+7.97","+10.5","+4.5","+37.1","+62.5","16.9","16.9","16.9","16.9","17","17","17","15.65","15.05","14.4","13.6","11.15","9.28","8.18","+5.99","+2.26","-1.08","-1.06","2,656","1,713"
="4706","大恭","19.5","-1.27","-0.76","+2.63","+2.63","+2.9","+3.45","+2.09","20.7","22.6","22.6","22.6","22.6","22.6","22.6","19.3","19.15","18.85","18.6","18.2","18.15","16.5","+0.78","+0.4","0","0","235","179"
="4714","永捷","14.4","0","-0.35","+0.35","-2.04","-4.32","+3.6","+5.88","14.55","14.6","15.9","15.9","15.95","16.15","16.15","14.25","14.25","14.25","13.65","13.15","11.75","11.15","-2.47","-5.58","-0.18","-0.56","806","771"
="4721","美琪瑪","157.5","-1.56","-2.48","+5.35","+4.3","-2.78","+35.8","+117","170.5","170.5","170.5","170.5","184.5","184.5","184.5","157.5","149.5","148.5","146.5","102","69.2","50","-2.86","+0.84","-9.22","-5.32","5,468","17,854"
="4739","康普","147","-0.34","+3.16","+8.89","+3.16","-0.34","+32.4","+58.2","156.5","156.5","156.5","156.5","176.5","176.5","176.5","141","135","133","133","98.2","91","57.7","-2.47","-1.39","+1.09","+1.84","6,776","21,558"
="4743","合一","287","-1.37","0","-1.54","-4.97","-12.1","+50.3","+36","296.5","296.5","311","338","338","338","338","283","277","277","275.5","165","165","165","+7.58","-0.6","","","1,541","1,597"
="4744","皇將","38.95","+2.23","+6.86","+6.71","+11","+41.9","+45.6","+53.6","40","40","40","40","40","40","40","36.45","34.4","34.4","27.5","24.45","24.45","23.05","+0.28","+0.18","-2.14","-5.37","3,166","4,508"
="4755","三福化","141.5","+9.69","+21.5","+26.3","+34.8","+69.3","+103","+122","141.5","141.5","141.5","141.5","141.5","141.5","141.5","119","113.5","97.1","77","64.8","59.6","56.2","+2.04","+1.92","+2.18","+5.8","10,575","6,214"
="4903","聯光通","14.65","-0.34","-3.62","-2.98","+10.6","+24.2","+27.9","+106","15.3","15.5","15.85","15.85","15.85","15.85","15.85","14.65","14.65","13.2","11.8","9.54","7","6.72","+2.44","-0.73","","","502","697"
="4904","遠傳","63.9","0","+0.16","+0.63","+2.08","0","+4.24","-2.29","64","64","64","64","65","65.6","66.8","63.5","62.8","62.3","61.5","60.7","60","59.8","+5.96","-1.04","0","0","2,391","3,187"
="4906","正文","29.9","+0.5","+0.5","-0.17","+2.4","+7.36","+14.1","-6.12","30.25","30.6","30.75","30.75","30.75","35.2","36.95","29.55","29.45","28.35","26.25","25.1","24.25","24.25","-6.86","-7.21","-1.66","-0.63","3,142","3,458"
="4915","致伸","56.9","-2.57","+3.83","+4.98","+5.37","+6.16","+10.5","+3.08","60.9","60.9","60.9","60.9","60.9","64.8","67","55.4","53.9","51.9","50.8","48.75","47.8","46.8","+1.43","+2.25","+0.66","+0.66","13,233","44,334"
="4916","事欣科","32.35","+0.15","+3.03","+1.25","+2.86","-1.22","+32.3","+34.5","33.25","33.25","35.2","35.45","39.55","39.55","39.55","31.5","30.85","30.85","29.5","22.55","22.55","20","+24.7","+11.3","-0.5","-2.17","1,584","1,204"
="4919","新唐","143","-1.38","+2.51","-1.04","+2.14","+3.62","+5.93","+69.6","153","153","153","164.5","164.5","175","175","143","138.5","137","137","115","78.5","41.7","+0.75","-0.08","-0.09","-0.22","8,236","25,568"
="4927","泰鼎-KY","123","-4.65","+4.24","+13.9","+29.3","+21.2","+72.5","+101","129.5","129.5","129.5","129.5","129.5","129.5","129.5","113.5","107","94.2","93.4","64.5","53.6","44.55","+14.5","+12.5","+8.35","+12.6","15,732","23,838"
="4934","太極","34.15","-1.87","+1.04","+1.04","-0.44","-4.87","-1.3","+47.5","35.2","35.2","35.8","36.25","42","42","42","33.7","33.6","33","32.45","31.4","22.95","20.7","+15.4","+9.13","0","0","2,114","3,536"
="4938","和碩","68.7","0","0","+0.73","+1.18","+0.88","+2.38","-7.79","68.8","68.8","68.8","68.8","70.9","74.6","84.5","68.2","67.8","67.1","66.1","65.4","63.5","63.5","+15.4","+12.6","+0.24","+0.42","3,047","4,036"
="4946","辣椒","58","-2.19","-8.23","+10.9","+57.2","+66.9","+102","+45","63.2","63.2","63.2","63.2","63.2","63.2","63.2","58","55.1","37.1","31.5","28.2","27.7","27.7","-0.04","+0.42","","","533","665"
="4960","誠美材","13.05","+1.56","+1.16","+2.35","-1.14","-1.51","+17","+14.5","13.2","13.2","14.25","14.25","14.25","14.25","16","12.8","12.65","12.65","12.15","10","10","10","-1.34","+2.38","-0.07","+0.02","7,307","4,045"
="5227","立凱-KY","83","+7.1","+15.9","+18.4","+24.3","+91.5","+190","+346","83.7","83.7","83.7","83.7","83.7","83.7","83.7","70.5","67.5","67.5","36","24.05","16.7","8.85","-1.23","+1.61","","","5,481","3,305"
