"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/27成交量(張)","12/24成交量(張)"
="00731","FH富時高息低波","58.7","+0.26","+0.86","+1.12","-0.09","+2.18","-3.53","+1.65","58.75","58.75","58.75","58.95","64.8","64.8","64.8","58.2","58","57.85","56.7","56.7","56.6","47.54","+8.55","+6.49","0","0","1,255","1,138"
"00734B","台新JPM新興債","19.28","0","-0.52","-0.77","0","+0.68","-1.78","-1.28","19.37","19.39","19.48","19.48","19.63","19.94","21.08","19.24","19.24","19.24","19.05","19.01","19.01","19.01","-0.23","+0.28","","","1,028","1,003"
="00757","統一FANG+","51","+0.29","+2.37","+3.95","-1.26","-3.95","+2.78","+3.11","51.1","51.1","51.3","53.5","55.2","55.2","55.2","50.35","48.8","48.8","48.8","46.9","46.9","42.85","-18.7","-40.2","-0.17","-0.59","1,164","1,730"
="00850","元大臺灣ESG永續","35.67","+0.76","+1.28","+2.24","+1.39","+3.84","+1.13","+3.09","35.72","35.72","35.72","35.72","36.32","36.32","36.32","35.31","34.9","34.7","34","33.28","33.08","28.45","-1.74","+10.7","0","0","1,512","929"
="00876","元大未來關鍵科技","33.26","+0.54","+2.12","+4.13","+1.19","+3.52","+9.95","+14.6","33.3","33.3","33.3","33.3","33.3","33.3","33.3","32.87","32","31.92","31.81","27.93","27.93","25.71","+31.5","+28.9","+0.87","+0.91","1,368","1,091"
="00877","FH中國5G","14.09","-0.7","+0.28","+3.68","0","+5.78","+15.2","+4.68","14.26","14.26","14.26","14.26","14.26","14.26","14.85","14.03","13.46","13.46","13.16","11.83","11.81","10.93","+79.7","+73.3","-0.01","+0.02","1,112","2,607"
="00878","國泰永續高股息","19.02","+0.42","+0.79","+1.44","+1.06","+2.87","+3.26","+4.11","19.03","19.03","19.03","19.03","19.03","19.03","19.28","18.9","18.74","18.66","18.25","17.77","17.35","15.92","+12","+11.6","-0.15","-0.31","10,162","7,230"
="00881","國泰台灣5G+","18.8","+1.08","+2.01","+3.58","+2.79","+5.68","+6.82","+6.82","18.88","18.88","18.88","18.88","18.88","18.88","18.9","18.49","18.15","18.04","17.61","16.38","16.38","15.01","+74","+74.3","+1.7","+2.23","22,552","19,873"
="020022","元大電動車N","5.73","+1.24","+2.14","+1.96","+2.5","+6.11","+9.56","-1.72","5.73","5.73","5.73","5.73","5.73","5.92","6.87","5.61","5.57","5.5","5.31","4.9","4.9","4.9","+82.6","+70","","","2,229","1,657"
="1101","台泥","48.1","+0.42","+1.48","+1.48","+2.12","+3.44","-5.87","-5.87","48.1","48.1","48.1","48.1","51.4","54.5","58.7","47.3","47.1","46.8","45.95","45.95","45.65","40.15","+21.8","+13.8","-0.02","-0.05","5,770","6,034"
="1102","亞泥","44.15","-0.23","+0.57","+1.73","+2.67","+4.5","-4.95","-13.3","44.4","44.4","44.4","44.4","46.4","53.6","54.3","43.85","43.5","42.6","42","42","42","40","+25.2","+24.6","+0.75","+0.84","2,677","2,659"
="1216","統一","68.4","-0.15","+0.29","+1.18","0","+1.48","-1.58","-7.32","68.7","68.7","68.9","69","69.5","76","76.9","67.8","67.7","67.5","65.4","65.4","65.4","64.2","+25.5","+4.78","-0.38","-0.33","2,112","1,501"
="1227","佳格","52.6","-0.57","-1.13","-2.41","+0.96","+1.74","+1.15","-3.13","53.5","54.4","54.4","54.4","54.4","55.4","61.5","52.5","52.5","52","51","50.7","50.7","50.7","+22","+11.8","0","+0.08","1,629","1,160"
="1229","聯華","61","+2.01","+3.92","+5.54","+5.72","+7.96","+11.7","+19.4","61","61","61","61","61","63.3","63.3","58.6","57.5","57","55.8","53.5","49.6","40","+26.9","+30.6","0","+0.04","2,076","1,694"
="1301","台塑","104.5","+0.48","+1.46","+2.45","+1.46","+0.97","-6.28","+1.46","104.5","104.5","104.5","106","121","121","121","103","102.5","101","101","101","95.6","86.6","+7.04","+6.3","+0.05","-0.03","1,555","3,493"
="1303","南亞","85.9","0","+1.3","+2.51","+3.12","+2.26","-6.73","+3.12","86.1","86.1","86.1","86.1","93","93.1","93.1","84.7","83.7","82.5","82","82","81.6","65.6","+18.4","+11.4","-0.32","-0.2","3,761","4,650"
="1316","上曜","20","-0.99","-0.25","-1.96","-3.85","-8.47","+38.4","+61.3","20.75","20.75","21.2","22.5","23.35","23.35","23.35","19.95","19.95","19.85","19.7","13.55","11.3","10.05","+6.1","+0.57","+0.12","-0.1","3,078","5,069"
="1326","台化","80.7","+0.37","+1.13","+2.41","+1.13","+1.64","-3.58","-5.06","80.7","80.7","80.7","81.2","84.9","87.4","95.5","79.9","78.7","78.6","78.1","78.1","78.1","77.3","+42.7","+24.4","+0.07","0","1,339","1,202"
="1402","遠東新","29","+0.35","+1.4","+2.11","+1.93","+2.65","-2.85","-9.09","29","29","29","29","30.4","33.75","35.55","28.55","28.35","28.1","27.75","27.75","27.75","26","+40.8","+18","+0.03","+0.07","3,323","3,789"
="1434","福懋","29.2","-0.68","+4.1","+4.29","+1.04","+0.34","-0.34","-10.3","29.6","29.6","29.6","29.6","30.8","33.7","34.5","28.25","28.05","28","28","28","28","28","-10.1","-30.4","-0.41","-1.32","4,390","9,529"
="1457","宜進","19","+2.15","+2.43","+4.11","+3.54","+6.15","+9.51","+4.11","20.45","20.45","20.45","20.45","20.45","20.9","22.8","18.5","18.15","17.95","17.5","16.75","16.2","13.9","-4.63","-2.63","-0.44","-0.79","6,446","650"
="1529","樂士","21.85","+2.34","+2.58","+4.8","+2.58","+25.9","+28.9","+25.2","22.55","22.55","22.55","23.85","23.85","23.85","23.85","21.25","20.25","19.55","17.4","15.55","15.1","14.85","+20.7","+9.96","+0.02","-0.15","1,155","908"
="1560","中砂","97.6","+3.06","+7.73","+9.54","-1.51","+11.5","+36.7","+43.1","101","101","101.5","101.5","101.5","101.5","101.5","90.9","89","88.8","84","65.4","62.2","57.6","+1.57","+1.75","+0.31","+0.22","14,790","5,846"
="1599","宏佳騰","47.65","-2.46","+6.12","+8.91","+7.56","+7.81","+21.1","+10","51.1","51.1","51.1","51.1","51.1","51.1","55.2","44","43.75","42.8","41.8","37.05","37.05","35.25","-1.25","-1.3","+0.24","+0.24","4,485","2,699"
="1605","華新","26.3","+0.19","+0.96","+0.77","-1.68","-1.13","0","-7.56","26.55","26.55","26.65","27.2","28.7","30.85","32.35","26.1","25.8","25.75","25.65","23.1","23.1","16.3","+26.5","+16.4","+0.02","-0.15","2,891","3,034"
="1611","中電","21.95","+2.81","+1.15","+3.05","+6.81","+62.6","+115","+89.2","22.55","22.7","22.7","22.7","22.7","22.7","22.7","20.95","20.7","19.8","12.7","9.95","9.95","9.48","+6.12","+0.19","+2.22","+0.36","13,500","20,676"
="1709","和益","22.45","-0.44","0","+2.51","+1.81","-3.85","+12.5","+6.9","23.4","23.4","23.4","24.25","25.45","25.45","25.45","22.2","21.85","21.5","21.5","19.25","18.65","13.85","-21.7","-24.5","-0.13","+0.32","2,376","1,675"
="1710","東聯","22.5","+1.81","+1.58","+4.17","+1.81","+1.58","+1.58","+1.58","22.7","22.7","22.7","22.95","27.7","27.85","27.85","21.85","21.5","21.4","21.4","21.4","19.9","17","+9.09","+1.9","+0.03","-0.05","6,389","2,555"
="1711","永光","26.1","-0.38","-1.69","+0.19","-0.38","-0.57","-2.25","+33.8","26.75","28.1","28.1","28.15","32.45","32.45","32.45","25.95","25.95","25.7","25.35","23.1","17.5","15.1","-14.9","-6.81","-4.02","-5.42","4,669","5,595"
="1714","和桐","10.95","+0.92","+0.92","+1.86","-0.45","-0.45","+4.78","-11","11","11","11.05","11.85","11.85","13.1","13.5","10.8","10.7","10.6","10.6","9.95","9.95","8.96","+7.15","-10.7","-0.01","-0.01","2,353","1,649"
="1721","三晃","28.2","-2.42","-2.76","+13.3","+2.36","+18","+184","+185","30","30.05","30.05","33.45","33.45","33.45","33.45","27.95","24.6","24.2","23.75","9.29","8.95","8.95","-0.49","-0.53","+0.57","+7.49","12,418","30,938"
="1722","台肥","68.9","+0.29","-0.86","-0.58","-0.14","-2.27","+11.7","+18","69.7","70.1","71.2","71.2","73.2","73.2","73.2","68.7","68.7","68.7","67.7","61.4","55.1","49.95","-2.05","+2.78","+0.13","+0.72","1,298","1,961"
="1773","勝一","152","+5.56","+6.29","+7.8","+7.04","+13","+6.67","+18.8","158","158","158","158","158","165","165","141","141","139","132.5","129","120.5","99.8","+9.47","+9.82","-0.48","-0.48","4,193","1,221"
="1810","和成","17.45","-1.97","0","+0.58","-0.29","+11.1","+28.3","+40.7","18","18.3","18.3","18.3","18.3","18.3","18.3","17.3","17","16.8","15.15","12.55","10.2","8.9","+35.8","+9.03","+0.08","+0.07","2,273","3,320"
="1906","寶隆","20.9","+1.21","+2.7","+2.45","+2.45","+5.03","-7.11","-1.88","21.35","21.35","21.45","21.45","23.1","24.15","25.1","20.25","20","20","19.5","19.25","19.25","14.9","+16.9","+20.3","0","0","1,132","1,098"
="2006","東和鋼鐵","67.8","-1.02","+0.3","-1.31","+11.3","","+65.4","+37.5","68.8","69.2","69.3","69.3","69.3","69.3","69.3","67.4","65.6","59.5","58.2","37","37","31","+16","+13.6","-0.17","+0.04","2,281","2,430"
="2101","南港","39.4","+1.42","+1.68","+2.47","0","+0.77","-1.25","+1.03","39.45","39.45","39.45","39.5","41.85","42","45.7","38.45","37.9","37.9","37.9","37.9","36.6","34.55","+6.21","+3.47","-0.01","-0.03","16,425","709"
="2102","泰豐","28.75","+4.17","+4.55","+5.89","+3.6","+9.73","-8.87","-0.17","29","29","29","30.1","32.5","32.5","35.35","27.15","26.95","26.9","25.75","25.6","25.6","16.5","-1.93","-2.64","-1.35","-0.21","2,192","667"
="2103","台橡","41.25","+1.85","-0.72","-1.32","+18.4","+27.7","+31.2","+15.5","41.95","43","43","43","43","43","43","40.3","40.15","34.5","31.55","29","29","19.5","+0.66","+1.03","-0.6","-2.44","7,489","10,875"
="2104","國際中橡","27.7","+0.73","+1.84","+0.36","+2.03","+5.32","+16.4","+1.28","27.9","27.9","27.9","27.9","29.7","29.7","32.9","27.25","27.1","26.6","25.4","22.3","22.15","22.1","+30.4","+8.24","+0.03","-0.03","5,089","4,828"
="2301","光寶科","63.6","+1.44","+3.41","+4.26","+2.58","+5.82","-0.78","+5.47","63.7","63.7","63.7","63.7","65.8","65.8","67.9","61.6","61","60.8","59.7","59.7","56.1","49.45","+5.28","-2.8","+2.71","+3.09","5,024","2,363"
="2303","聯電","64.3","0","+0.94","+3.38","+2.39","+2.88","-3.02","+22.2","64.9","64.9","64.9","68.5","68.5","72","72","63.8","62.4","61.5","60.9","56.4","50.2","43.05","+16.6","+15.2","-0.05","+0.26","45,906","75,488"
="2305","全友","9.99","-1.58","+8.82","+7.77","+9.78","+19.4","+23.9","+16.7","10.5","10.5","10.5","10.5","10.5","10.5","12.1","9.15","9.11","8.77","8.11","7.41","7.41","7.39","-2.47","-3.25","+0.44","+0.36","7,589","32,815"
="2308","台達電","275.5","+1.85","+3.77","+4.36","+2.04","+9.33","+6.78","-7.24","276.5","276.5","276.5","276.5","276.5","335","335","266","264.5","263.5","250","234.5","234.5","234.5","+24.8","+18","+0.58","+1.23","4,633","2,161"
="2312","金寶","16.1","-0.62","+5.57","+9.15","+4.55","+18.8","+22.9","+24.8","17","17","17","17","17","17","18.8","15.75","14.6","14.6","12.9","11.7","11.35","11.35","+1.51","+0.43","+0.43","+0.43","40,099","147,762"
="2313","華通","44.1","+0.46","+1.26","+2.56","+5.76","+7.56","+15.4","+4.63","44.4","44.4","44.4","44.4","45.7","47.9","47.9","43.55","42.8","41.65","39.8","34.85","34.85","31.7","+21.6","+29.1","+0.46","+0.81","9,033","12,548"
="2316","楠梓電","37.75","+9.9","+23.2","+25.2","+20.4","+30.6","+35.3","+24.4","37.75","37.75","37.75","37.75","37.75","37.75","38.25","30.6","29.9","29.8","28.2","26","26","24.9","-1.06","-0.57","+6.91","+6.94","10,706","7,999"
="2324","仁寶","24.15","+0.42","+0.62","+1.05","+0.42","+3.21","-0.62","+9.77","24.2","24.2","24.25","24.55","24.85","24.85","27.95","23.8","23.75","23.7","23.15","23.15","21.25","20.6","-12.4","-11.3","+0.03","+0.03","5,582","6,456"
="2330","台積電","606","+0.33","+1","+1.34","+0.83","+1.68","+0.66","+2.71","610","610","610","615","623","638","679","602","595","595","591","560","551","509","+44","+25.7","+0.07","+0.07","16,772","12,009"
="2337","旺宏","41.3","+0.12","-0.24","+2.48","+0.61","-1.2","+10.1","-8.43","41.65","42.05","42.05","43.5","44.25","48","50","41.1","40.6","39.9","39.9","34","34","34","+4.6","+0.6","+0.1","-0.05","5,073","6,013"
="2338","光罩","103.5","+4.55","+3.6","+6.7","+3.6","+5.5","+26.1","+22.1","105","105","105","117","117","117","117","99","95.4","95.4","91","69.3","69.3","36.5","+2.41","+1.51","+0.49","+0.56","15,889","4,824"
="2340","台亞","79.4","+8.47","+31","+33.4","+22","+41.3","+126","+208","79.4","79.4","79.4","79.4","79.4","79.4","79.4","64.5","59.9","57.8","55","29.3","25.45","21.85","+6.3","+5.87","+10.4","+9.3","176,026","64,024"
="2342","茂矽","51.4","+3.42","+10.3","+11.3","+6.97","+5.87","+5.87","+45.8","52","52","52","57","57","57","57","46.6","46.2","45.6","45.2","39","35.2","26.3","+0.12","-0.69","+2.05","+2.09","15,218","11,739"
="2344","華邦電","31.4","-0.79","+0.48","+2.78","+2.28","+4.15","+13.6","-10","32.15","32.3","32.3","33.15","33.15","38.5","38.9","31.3","30.85","29.85","29.35","23.75","23.75","23.75","+10.7","+8.07","+0.03","-0.12","23,948","47,165"
="2347","聯強","66.2","-0.45","+0.61","+4.25","+3.28","+14.3","+25.4","+29.8","67.7","67.7","68","68","68","68","68","65.6","63.2","62.6","57.5","50.5","50.4","45.1","+17.4","+21.3","+1.19","+4.2","3,886","6,935"
="2351","順德","160","-1.23","+0.31","+0.63","+0.63","+1.27","+28.5","+23.1","164","165","165","172","200","200","200","158.5","158.5","155.5","154","116.5","116.5","72.2","-3.82","-4.55","-1.95","-4.8","1,153","1,370"
="2353","宏碁","29.9","+0.17","-0.5","-0.5","+2.4","+8.93","+19.1","-4.78","30.25","30.4","30.4","30.9","30.9","31.5","35.85","29.7","29.7","28.55","27.1","23.45","23.45","23.25","+8.9","+11.8","+0.42","+0.88","5,976","7,509"
="2354","鴻準","65","+0.62","+1.4","+2.2","+0.31","-0.15","-5.52","-0.46","65.1","65.1","65.1","65.8","71.8","71.8","79.6","64.2","63.6","63.6","63.5","63.5","61.3","52.9","+33.5","+26.1","-0.08","-0.16","1,651","1,321"
="2355","敬鵬","38.4","+2.95","+6.22","+6.22","+6.96","+16.7","+27.2","+15.5","40","40","40","40","40","40","40.45","36.25","35.6","34.2","31.3","27.2","27.2","23.85","+4.53","+3.51","+0.34","+0.14","32,833","12,651"
="2356","英業達","25","0","+0.4","+0.2","-2.72","-3.1","-4.21","-2.91","25.1","25.15","25.7","26.45","27.1","27.6","28","24.8","24.7","24.65","24.65","24.65","23.1","22.65","-19.4","-8.79","+0.12","-0.06","3,174","2,111"
="2357","華碩","372.5","+0.68","+0.68","+1.5","+1.64","+4.63","+9.4","0","373.5","373.5","373.5","373.5","378","382.5","428","369","367","363","351.5","319","307","248.5","-6.58","+7.4","-0.04","-0.05","1,504","1,378"
="2359","所羅門","19.4","+2.92","+9.92","+9.92","+5.72","+10.5","+12.1","+11.5","19.7","19.7","19.7","19.7","19.7","19.7","20.3","17.95","17.55","17.55","17","16.75","16.65","15.25","-0.31","-0.09","+0.02","+0.04","2,771","3,745"
="2362","藍天","33.6","+5.66","+5.83","+7.01","+5.66","+6.67","+17.3","+8.91","34.25","34.25","34.25","34.25","35.7","35.7","35.7","31.5","31.2","31.1","31","27.5","27.5","27.4","-13.5","-9.36","0","0","2,985","276"
="2363","矽統","25.8","+1.18","+2.18","+2.79","+0.39","+2.38","-2.64","+18.6","25.9","25.9","26.15","27.5","28.6","31.8","31.8","25.4","25.1","25","24.15","22.2","21","15.2","+19.4","+11.3","+0.23","+0.41","5,554","5,923"
="2367","燿華","20.05","-0.99","+2.04","+6.93","+6.37","+6.65","+8.97","-12.4","20.45","20.45","20.45","20.45","23.1","24.75","24.75","19.55","18.7","18.4","18.1","16.05","16.05","16.05","-4.94","+0.84","+0.15","+0.54","5,382","12,628"
="2368","金像電","76.8","-3.4","0","+6.52","+8.47","+12","+13.3","+12.1","84.2","84.2","84.2","84.2","84.2","84.2","84.2","76","73.1","69.6","67.3","59.1","56.5","38.65","+1.07","+9.37","+0.07","+2.83","66,976","44,717"
="2369","菱生","27","-1.28","+4.25","+4.85","+2.27","+1.5","-4.26","+37.4","27.85","27.85","27.85","29.45","29.45","32.3","32.3","26.1","25.7","25.65","25","23.2","19","13.1","+3.31","+2.29","+0.49","+0.51","16,051","30,605"
="2371","大同","32.3","+2.22","+1.73","+0.47","+2.54","-9.27","-4.3","+34.6","32.45","32.45","33.7","36","39.9","39.9","39.9","31.45","30.95","30.95","30.35","30.35","23.65","20.25","+13.6","-6.51","-0.29","-0.35","35,453","14,095"
="2374","佳能","30.05","-1.31","+19.2","+27.3","+26.3","+22.7","+97","+85.5","31.9","31.9","31.9","31.9","31.9","31.9","31.9","25.65","23.2","22.8","22.8","15","14.45","13.55","-0.16","+0.33","+7.5","+7.73","104,424","118,813"
="2376","技嘉","155","-0.64","-1.27","+0.98","-3.12","+14.8","+71.3","+40.9","159.5","159.5","165","165","165","165","165","154","149","149","127","83","80.5","74.6","-2.7","+3.29","+0.07","+0.68","8,720","5,889"
="2380","虹光","16","-3.03","-8.05","+0.63","+23.1","+24","+53.8","+34.5","17.7","18.3","18.3","18.3","18.3","18.3","18.3","15.8","15.75","12.8","12.5","8.7","8.7","6.95","+5.91","+1.49","0","0","4,936","3,237"
="2382","廣達","91.4","+0.99","+1.56","+4.1","+3.04","+5.54","+16.9","+4.22","91.8","91.8","91.8","91.8","91.8","92","102","89.7","87.8","87.8","85.1","76.1","72.5","72.5","+27.5","+34.3","+0.25","+0.55","5,373","4,100"
="2383","台光電","277.5","+0.36","+0.73","+0.73","-0.54","+1.83","+22.8","+29.7","283","283","285","293.5","293.5","293.5","293.5","273.5","270.5","270.5","266","200","200","141.5","+3.76","+0.87","0","-0.05","1,040","1,754"
="2388","威盛","89","+1.48","+2.89","+1.37","+2.3","+5.45","+91.4","+61.8","90.4","90.4","93.8","94.7","103.5","103.5","103.5","87.2","85.8","81.9","78.7","38.05","38.05","38.05","+9.68","+4.38","+1.14","-0.09","10,122","16,140"
="2401","凌陽","38.85","+1.04","+0.13","+1.44","+0.78","+0.78","+4.86","+14.4","39.4","39.4","39.65","41.95","44.9","47.55","47.55","38.3","38.25","37.9","36.75","30.6","30.6","17.1","+4.46","+4.48","+1.11","+2.98","4,964","4,154"
="2405","浩鑫","19.7","0","+2.87","+11.3","+5.91","+60.2","+85","+62.8","20","20","20.45","20.45","20.45","20.45","20.45","19","17.5","17.3","11.85","10.35","10.1","10.1","+5.78","+3.1","0","0","8,090","10,365"
="2406","國碩","35.15","+0.14","-0.71","+2.93","+5.24","+53.5","+60.1","+62.7","36.35","36.35","37.7","37.7","37.7","37.7","37.7","34.95","33","32.35","22.15","20.7","20.2","14.5","+21","+25.2","-0.64","-3.97","5,430","6,191"
="2412","中華電","116","+0.43","+0.43","+0.87","+2.2","+2.65","+4.5","+1.75","116.5","116.5","116.5","116.5","116.5","118.5","118.5","114.5","114.5","113.5","112","110","109","108","+22.1","+19.7","+0.36","+0.22","4,560","7,854"
="2419","仲琦","24.1","+1.69","+1.26","+1.26","-8.37","+6.4","+23.6","+15.3","24.3","24.4","27.5","27.5","27.5","27.5","27.5","23.7","23.6","23.6","22.6","18.55","17.9","17.9","+9.34","+5.07","+0.01","-0.63","1,309","1,144"
="2426","鼎元","29.05","-2.19","+3.75","+5.06","+0.35","+9.42","+22.8","+12.2","29.9","29.9","29.9","32.95","32.95","32.95","32.95","28.85","27.85","27.45","25.75","19.7","19.7","16.05","-3.05","-1.59","-0.07","-0.11","8,762","22,875"
="2431","聯昌","13.65","-1.44","-3.19","+1.87","+4.6","+9.2","+19.2","-5.21","14.65","14.65","14.65","14.65","14.65","15.75","16.9","13.6","13.15","12.6","11.9","10.3","10.3","10.25","-3.48","-1.21","-5.89","+3.34","1,619","1,719"
="2436","偉詮電","97.6","+2.31","0","+0.62","+8.32","+3.17","+12.6","+31","99.6","102","102","102","115.5","115.5","115.5","95.3","95.3","88","88","70.4","65","41.55","-4.82","+2.92","-1.31","-0.14","9,088","5,498"
="2438","翔耀","17","+8.28","+14.9","+14.9","+15.3","+14.1","+46.6","+67.5","17.25","17.25","17.25","17.25","17.25","17.25","17.25","14.85","14.55","14.45","13.5","10.85","9.9","6.5","+1.65","+1.69","0","0","1,680","597"
="2442","新美齊","14.5","+9.85","+11.1","+11.1","+4.32","+26.6","+17.9","+45.1","14.5","14.5","14.5","14.5","14.5","14.5","14.5","13.05","12.9","12.9","11.15","11.05","9.75","9.08","-4.53","-5.22","+14.5","+13.6","67,803","1,709"
="2449","京元電子","44.1","+0.68","+2.08","+2.08","-0.68","+4.88","+5","+4.38","44.15","44.15","44.4","45.85","45.85","51.4","52","43.3","43.1","43","41.2","36.4","36.4","34.4","+6.11","+0.94","-0.01","-0.2","3,834","3,462"
="2451","創見","73.8","0","+1.37","+1.23","+4.38","+6.8","+8.69","-5.26","74.6","74.7","74.7","74.7","74.7","79","91.9","72.9","72.7","70.2","68.1","65.2","65.2","61.4","+25.3","+17.1","+0.07","-0.02","1,421","1,625"
="2453","凌群","29.8","+1.02","+2.94","+6.81","+7","+16","+37.3","+20.6","29.95","29.95","29.95","29.95","29.95","29.95","30","28.8","27.75","26.9","25","21.5","21.3","16.6","+14","+13.4","+0.41","+0.47","1,088","972"
="2454","聯發科","1145","+2.23","+5.53","+8.53","+6.51","+13.9","+19.4","+22.5","1185","1185","1185","1185","1185","1185","1185","1085","1070","1045","991","839","839","723","+15.7","+16.2","-1.12","+0.74","8,596","5,416"
="2455","全新","148.5","+2.06","+5.32","+8.79","+3.48","+2.41","+19.3","+7.61","149.5","149.5","149.5","162.5","162.5","162.5","162.5","141.5","136","136","136","110.5","109.5","89.6","+4.37","+5.99","+0.43","+0.58","5,959","3,163"
="2457","飛宏","51.7","+4.66","+9.19","+14.5","+22.4","+44.6","+55.5","+30.1","52","52","52","52","52","52","52","48.05","42.7","38.9","34.35","27.95","27.95","15.5","+1.89","+0.98","+1.13","+6.97","69,846","69,041"
="2461","光群雷","26.45","+3.73","+16.5","+16.5","+14.5","+17.6","+22.2","+28.7","26.5","26.5","26.5","26.5","26.5","26.5","26.5","22.75","22.5","22.45","21.95","18.45","18.45","16","-2.24","-2.24","+13.1","+12.9","39,862","24,341"
="2465","麗臺","81.6","-4.9","-8.42","+5.29","+13.6","+12.4","+35.8","-4.45","98","98","98","98","98","98","98","81.3","78","70","66.5","52","52","16.05","+0.49","+1.41","-14.6","+0.55","10,639","27,047"
="2471","資通","27.2","+4.82","+6.25","+5.43","+5.22","+8.8","+16.7","+4.21","27.3","27.3","27.3","27.3","27.3","27.3","32.5","25.5","25.3","25.3","24.5","21.4","21.4","21.4","-0.23","-0.35","0","0","1,129","236"
="2476","鉅祥","77.4","-0.39","+8.71","+26.5","+21.9","+33.9","+44.9","+71.2","81.8","81.8","81.8","81.8","81.8","81.8","81.8","73","60.8","59.6","55.8","46.8","41.65","20.55","+4.92","+7.62","+1.67","+5.89","29,374","32,020"
="2481","強茂","109","+1.4","+0.93","+3.81","+2.83","+5.31","+15.2","+36.9","114","114","114","116.5","125","125","125","107","105.5","102","100.5","78","78","39.6","+1.06","+1.09","+0.28","+0.34","6,197","21,046"
="2482","連宇","16.65","+1.52","+2.15","+0.6","-10.2","+19.8","+24.3","+30.6","17","17","19.45","19.45","19.45","19.45","19.45","16.25","16.25","16.25","13.6","12.05","11.15","9.9","+7.5","+6.74","-6.16","-28.7","2,482","1,895"
