"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/22成交量(張)","12/21成交量(張)"
="2634","漢翔","29.1","0","0","+0.34","-1.85","-4.28","+3.01","-2.02","29.35","29.35","29.8","30.85","30.85","31.2","32.1","28.85","28.85","28.85","28.8","27.8","27.2","25.45","-12","-20.4","0","0","1,550","873"
="2801","彰銀","16.65","-0.3","+0.3","0","-1.19","-3.2","+3.1","+3.42","16.75","16.8","17","17.2","17.4","17.4","18.3","16.55","16.55","16.55","16.4","16.2","16","15.95","-10.5","-23.2","-0.05","-0.05","2,891","7,527"
="2809","京城銀","39.75","-0.13","+0.76","+0.63","-0.87","-3.64","-3.05","+0.51","40.15","40.15","40.3","41.5","42.65","44.6","44.6","39.3","39.25","39.25","39.25","39.25","39.25","37.6","-35.7","-36.9","-3.94","-19.6","11,342","13,757"
="2812","台中銀","12.05","+0.42","0","+0.42","+0.42","-0.41","+5.24","+4.33","12.1","12.1","12.1","12.15","12.25","12.25","12.25","12","12","11.95","11.9","11.45","11.35","10.65","-4.21","3.33","+2.73","+14.9","3,488","2,905"
="2820","華票","16.95","-0.29","+0.3","-0.29","-2.59","-3.14","+5.61","+4.63","17.15","17.2","17.45","17.45","18.05","18.05","18.05","16.8","16.8","16.8","16.8","15.7","15.7","14.65","-46.2","-43.8","0","0","936","795"
="2834","臺企銀","9.73","+0.31","+0.83","+1.04","-0.31","-1.92","+3.18","+2.75","9.75","9.75","9.77","9.97","10.05","10.05","10.3","9.62","9.62","9.62","9.6","9.41","9.39","9.1","-22.9","-28.4","+0.02","+0.02","12,235","10,057"
="2838","聯邦銀","13.05","0","-0.38","+0.77","+1.95","+6.1","+12","+12.5","13.15","13.15","13.4","13.4","13.4","13.4","13.4","13","12.9","12.85","12.05","11.65","11.55","10.3","4.85","9.83","0","0","1,141","851"
="2845","遠東銀","10.65","+0.47","+1.43","+1.43","+0.47","-1.39","+2.9","+0.47","10.7","10.7","10.7","10.75","10.9","11.15","11.2","10.5","10.5","10.5","10.4","10.35","10.3","10.2","2.9","-4.7","0","0","4,250","2,910"
="2867","三商壽","9.11","-0.22","-0.11","-0.11","-1.51","-3.9","-0.22","-2.36","9.15","9.18","9.29","9.57","9.6","9.6","10.9","9.09","9.09","9.09","9.09","9.05","8.93","7.96","-22.4","-34.3","+0.01","+0.01","1,108","2,038"
="2880","華南金","20.85","-0.24","-0.71","+0.24","-0.24","-0.24","+3.47","+14.2","20.95","21","21.2","21.2","21.35","21.35","21.35","20.75","20.75","20.75","20.2","19.95","18.25","17.15","-30.8","-15.9","+0.05","+0.1","4,766","6,617"
="2881","富邦金","74.4","-0.53","+0.13","-0.27","-2.11","0","-3.5","+3.62","75.1","75.2","76.9","76.9","78.3","85.7","85.7","74","74","74","73","72","71.3","44.1","-17.8","-12","+0.28","+0.11","11,957","12,868"
"2881A","富邦特","63.3","0","+0.16","+0.16","+0.32","+0.48","+2.26","+0.8","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.1","63.1","63","62.8","61.8","60.6","60.6","0.58","0.92","","","1,091","1,555"
="2882","國泰金","60.3","0","-0.33","+0.84","-0.66","-1.31","+6.16","+11.5","60.5","60.7","61.5","61.8","63.5","63.5","63.5","59.9","59.9","59.8","59","55.4","53.1","39.9","-15.5","-9.12","+0.05","+0.05","8,994","12,755"
="2883","開發金","16.65","+0.3","-1.19","+0.6","+0.91","-0.3","+18.1","+29.6","16.95","17","17","17.1","17.5","17.5","17.5","16.45","16.45","16.45","15.9","13.8","12.75","8.9","-26.6","-14.1","+3.01","-6.61","94,810","82,675"
="2884","玉山金","27.9","-0.18","-0.36","+0.72","-0.36","+1.45","+7.72","+7.72","28","28","28","28.25","28.25","28.25","28.25","27.7","27.7","27.6","26.95","25.85","25.8","23.6","-9.3","8.85","-2.01","-2.55","7,406","9,919"
="2885","元大金","24.8","+0.2","-1","+0.4","-1","-0.8","+2.06","-2.55","24.95","25.1","25.25","25.25","25.4","27.8","27.8","24.6","24.6","24.6","23.7","23.7","23.15","19.55","-45.3","-30.7","+0.28","+0.28","6,122","12,107"
="2886","兆豐金","35.65","-0.28","-0.7","+1.28","+1.28","+4.39","+11.1","+8.85","36","36","36","36","36","36","36","35.5","35.15","34.95","33.55","31.85","30.6","28.15","16.9","29.8","+0.65","+1.21","13,040","17,063"
="2887","台新金","18.65","+0.27","-0.53","0","-1.06","-0.27","+4.19","+23.9","18.75","18.75","19.1","19.1","19.45","19.7","19.7","18.5","18.5","18.5","18","17.65","15","12.5","-0.31","3.98","-0.02","-0.03","8,406","12,335"
="2888","新光金","10.5","-0.47","-0.94","+0.48","-2.78","-7.89","+13.9","+10.2","10.6","10.7","10.9","11.7","11.7","11.7","11.7","10.45","10.45","10.4","10.4","9.07","8.93","8.03","-17.9","-17","-0.07","-0.16","24,490","22,887"
="2889","國票金","15.8","0","-0.32","-0.63","-0.63","-1.86","+0.64","-3.07","15.9","16","16.1","16.25","16.45","17.7","18.2","15.8","15.8","15.8","15.7","15.45","15.45","12.5","-31.6","-36","+0.2","+0.2","2,427","1,806"
="2890","永豐金","15.85","-0.31","-0.31","0","+1.93","+4.28","+14.4","+16.5","15.95","15.95","16.1","16.1","16.1","16.1","16.1","15.65","15.65","15.5","14.9","13.65","13.2","10.95","-23.9","-21.8","+0.05","+0.44","11,319","12,595"
="2891","中信金","25.8","+0.58","+0.78","+1.78","-0.58","+5.74","+14.2","+14.4","25.95","25.95","26.05","26.05","26.05","26.05","26.05","25.25","25.25","25.25","24.2","22.2","21.05","19","-0.45","1.23","-0.16","-0.35","29,063","26,844"
="2892","第一金","24.1","0","-0.21","+0.84","+0.42","+1.69","+8.31","+7.59","24.15","24.15","24.4","24.4","24.4","24.4","24.4","23.85","23.85","23.8","23.1","22.1","21.95","20.2","-8.59","9","+0.01","-0.21","6,758","8,348"
="2897","王道銀行","7.88","-0.25","-0.13","0","-0.76","-1.38","+4.79","+10.7","7.94","7.94","7.99","8.07","8.28","8.68","8.68","7.87","7.86","7.85","7.74","7.45","6.8","6.49","-6.08","-4.27","+0.02","+0.02","1,215","1,762"
="2912","統一超","272","-1.27","-1.09","+0.74","-1.09","-5.72","-1.98","+3.42","276","276","277.5","288.5","294","294","294","270.5","268","268","268","268","258","253.5","-39.3","-37.7","+0.02","+0.02","879","1,114"
="3010","華立","99.8","+4.39","+6.28","+12.4","+10.5","+10.8","+23.1","+24","99.8","99.8","99.8","99.8","99.8","99.8","99.8","94.3","89.4","88.5","86.3","76.5","76.5","71.2","4.71","10.8","-0.39","-2.44","3,932","1,580"
="3016","嘉晶","131","-1.13","-0.76","-4.03","-13","-12.1","+45.2","+77.7","136","149.5","150","154.5","154.5","154.5","154.5","130","130","130","130","75.8","69.6","54.7","0.31","-15.3","-0.41","-4.16","3,312","3,347"
="3017","奇鋐","87.1","+1.28","+0.23","+0.46","-2.46","-1.47","+9.15","+6.22","87.2","89.5","96.4","96.4","96.4","96.4","96.4","84.2","84.2","84.2","82.4","71.2","66.8","52.5","-11.3","-5.67","-0.63","-0.52","2,168","3,309"
="3018","同開","20.9","+10","+26.3","+28.2","+29","+14.5","+19.4","+33.5","20.9","20.9","20.9","20.9","20.9","20.9","20.9","16.5","16.2","16","16","15.6","15.4","14.3","0.76","0.65","0","0","2,158","2,715"
="3019","亞光","94","+0.32","+3.07","+2.06","-4.57","-3.59","+18.7","+14.8","94.9","94.9","100.5","103.5","103.5","103.5","103.5","91.3","91","91","90.5","70","70","66.5","9.85","0.69","+0.19","+0.05","4,651","6,880"
="3028","增你強","33.4","-0.89","-2.34","+1.83","+6.03","+8.44","+17.6","+18","34.45","34.85","34.85","34.85","34.85","34.85","34.85","33.1","33.1","31.55","30.3","27.5","26.85","21.5","18.7","14.2","+0.08","+1.03","1,163","1,181"
="3033","威健","32.05","+1.91","+6.3","+9.57","+9.95","+9.57","+14.5","+34.9","32.45","32.45","32.45","32.45","33","33","33","30.05","29.4","28.75","28.4","25.5","21.7","18","19.6","20.1","-1.38","-0.84","24,328","14,298"
="3034","聯詠","532","-0.56","+0.19","+3.91","+2.5","+8.68","+26.1","+8.57","537","537","537","537","537","582","656","516","516","495.5","456","364","364","318.5","16.4","17.4","+1.57","+2.9","5,417","7,048"
="3035","智原","243","+1.89","+7.76","+22.7","+24.9","+27.9","+129","+217","250.5","250.5","250.5","250.5","250.5","250.5","250.5","216.5","201.5","180","171.5","102.5","73.3","48.3","-3","-0.23","-5.38","-15.8","79,592","57,849"
="3036","文曄","64.9","+0.31","-0.31","+0.78","-0.76","-0.76","+4.17","+19.3","65.3","65.9","66.3","67.4","67.4","69.3","69.3","64.4","64","64","62.4","57.4","53.3","40","6.14","17.8","+1.78","+9.29","1,628","1,913"
="3037","欣興","227.5","+2.25","+2.48","+2.71","+2.94","+16.1","+61.3","+72.3","229","231.5","231.5","231.5","231.5","231.5","231.5","215","215","215","192.5","115","115","80","13.2","0.27","+2.82","-0.95","28,681","18,310"
="3041","揚智","38.5","+0.13","+14.4","+17.4","+13.4","-0.77","+43.7","+39","39.9","39.9","39.9","39.9","41.3","41.3","41.3","33.55","33.25","31.45","31.45","22.7","22.7","20.6","-2.49","-3.63","+3.16","+2.68","44,563","66,089"
="3044","健鼎","121.5","+0.41","-1.62","-0.41","-0.41","-0.82","+5.19","-5.81","123","125","125","125","125","139","147","120","120","120","119","109.5","108","108","-22","-13.9","+0.24","+0.26","1,068","1,130"
="3045","台灣大","99.2","+0.4","+0.3","+1.12","+0.61","+0.1","+0.61","-2.75","99.5","99.5","99.5","99.6","100.5","109.5","109.5","98.3","98","97.8","97","97","96","95.5","-6.82","-4.25","0","0","2,046","3,528"
="3046","建碁","47.5","+9.95","+2.37","-6.13","+9.57","+42.2","+145","+106","47.5","51","53.5","53.5","53.5","53.5","53.5","42","42","38.15","33.6","17.8","17.8","14.65","2.9","-1.38","0","0","2,281","932"
="3047","訊舟","13.15","+0.77","+2.73","-1.5","+12.9","+16.4","+30.8","+20.6","13.4","14.65","14.65","14.65","14.65","14.65","15.2","12.8","12.6","11.5","10.25","9.88","9.65","9.2","-9.37","-5.95","+0.97","+2.27","7,083","7,905"
="3049","和鑫","15","-1.32","-4.15","+1.35","+9.89","-0.99","+33.9","+22.4","15.9","16.7","16.7","16.7","16.7","16.7","16.7","14.7","14.7","13.55","12.9","10.6","10.6","9.35","-5","-3.81","-0.28","+0.63","17,184","27,529"
="3050","鈺德","18.5","+2.21","+1.93","+3.06","+4.23","+3.06","+19.4","+28.5","19.8","19.8","19.8","19.8","19.8","19.8","21.25","18","17.75","17.55","16.35","13.55","13.55","12.5","-3.98","-3.77","+0.35","+0.28","4,473","4,767"
="3059","華晶科","47.15","+0.43","-2.58","-0.63","+15.1","+18.6","+31.5","+30.4","49.5","51.5","51.5","51.5","51.5","51.5","51.5","45.55","45.55","40.55","36.6","30.4","30.4","27.4","0.76","-0.4","-0.09","+0.19","15,376","24,058"
="3071","協禧","27.65","0","+2.22","+5.33","+12.6","+17.7","+22.9","+3.95","28.45","28.45","28.45","28.45","28.45","28.45","32.8","26.6","26.3","24.35","22.3","20.35","20.35","20.35","1.43","0.55","+0.02","-0.02","1,757","1,010"
="3083","網龍","58.3","-2.51","+1.92","+2.46","+24.8","+23","+32.5","+1.57","61.6","61.6","61.6","61.6","61.6","61.6","65.2","55.5","53.5","46.2","44.8","39.5","39.5","39.5","-0.18","0.09","+1.2","+0.98","1,975","5,446"
="3105","穩懋","376","-1.05","0","-1.18","+3.87","+5.62","+17.7","+0.67","381.5","390","394.5","394.5","394.5","402","467.5","365","365","360","339","290.5","290.5","276.5","29.5","20.2","+0.59","+0.34","2,145","4,062"
="3122","笙泉","58.8","+0.51","+1.73","+0.51","-4.7","-10.6","+28","+56","60.7","60.8","62.6","68.7","72.8","72.8","72.8","57.9","57.5","55.8","55.8","37.25","35.4","15.85","-0.56","-3.7","+0.41","-0.42","1,383","811"
="3128","昇銳","24.15","+0.62","-7.29","-8.17","-1.83","+1.68","+27.4","+15.8","26.7","28.9","28.9","28.9","28.9","28.9","28.9","23.45","23.45","22.7","21.5","18.55","17.15","13.3","-12.6","-7.69","-14.4","-0.48","5,880","1,949"
="3141","晶宏","264","-1.49","-3.47","-0.75","+2.33","+0.76","+61","+159","285","292.5","292.5","292.5","292.5","292.5","292.5","260.5","260.5","252.5","226","130","99.1","38.3","-0.34","-0.22","+0.84","+1.06","5,373","9,628"
="3167","大量","101.5","+9.49","+8.91","+9.14","+9.61","+1.5","+48.8","+65.3","101.5","101.5","101.5","102.5","107","107","107","91.3","91.3","91","91","67.5","61.4","43.2","19","4.73","+0.65","-0.14","4,564","244"
="3169","亞信","286","+2.69","+3.44","+4","+4.38","+14.9","+111","+65.3","296","297","297","299.5","299.5","299.5","299.5","269.5","269.5","253","231.5","112","112","50","3.33","1.92","+1.85","+1.69","16,942","13,227"
="3189","景碩","232","+1.31","+0.43","+2.2","-2.11","-2.52","+13.7","+69.3","236","236","239.5","244.5","257.5","257.5","257.5","225.5","225.5","215.5","215.5","181","127.5","73.1","11","9.07","+0.62","-3.78","4,046","4,451"
="3202","樺晟","16.85","-1.75","-8.67","0","+0.3","-1.46","+24.8","+19.9","19.6","19.6","19.6","19.6","19.6","19.6","20.65","16.65","16.65","16.2","16","12.2","11.75","11.4","-15","-9.18","0","0","1,740","2,718"
="3217","優群","145","+5.45","+17.4","+12.4","+18.4","+49.5","+59","+23.4","150","150","150","150","150","150","150","122","122","122","94.1","79.6","79.6","79.6","5.82","2.33","+4.62","+3.5","25,341","13,601"
="3221","台嘉碩","40.8","+0.99","-1.45","-7.69","-4.78","-1.45","+31.4","+55.4","41.7","45.2","45.2","47.6","47.6","47.6","47.6","40.05","40.05","40.05","37","26.1","24.2","17.75","-11.5","-15.2","-0.87","-3.54","2,578","2,827"
="3231","緯創","28.95","0","+0.35","-0.17","-0.86","-1.53","+5.66","-4.77","29.2","29.2","29.55","29.9","30.05","33.15","34.8","28.7","28.7","28.7","28.6","27","26.55","26.55","-12.4","-17.7","-0.01","+0.03","7,437","11,127"
="3276","宇環","19.45","+2.37","+5.14","+11.8","+2.64","+12.4","+17.2","+59.4","19.8","19.8","20","20","20","20","21.75","17.85","17.55","17.1","16","14.55","12.05","9.5","3.62","10","0","0","2,046","2,194"
="3290","東浦","22.25","+0.45","+2.06","+1.37","+4.95","+36.1","+75.2","+73.8","23.45","23.45","23.45","23.5","23.5","23.5","23.5","21.8","21.65","19.9","16.2","12.8","12.05","11.55","9.29","3.6","+0.33","+0.31","4,053","1,243"
="3305","昇貿","79.3","+0.25","+1.28","+1.28","-4.11","-8.54","+51.3","+60.2","81","82.5","84.4","87.6","92.4","92.4","92.4","78.1","77.3","77.2","76","49.4","43.1","26.65","5.11","7.61","-0.22","-0.48","1,873","1,443"
="3322","建舜電","26.2","+9.85","+16.7","+11.5","+45.2","+50.1","+78.8","+61.2","26.2","26.2","26.2","26.2","26.2","26.2","26.9","21.4","21.4","18.1","15.75","13.15","13.15","10.55","0.09","0.78","","","6,879","3,618"
="3324","雙鴻","203.5","+1.5","+5.44","+3.56","+0.25","+9.41","+22.2","+2.78","204.5","204.5","207","208.5","208.5","208.5","252","191","191","191","174.5","150.5","148.5","135","24.2","11.8","+0.18","-0.19","2,068","2,188"
="3354","律勝","20.45","+9.95","+6.79","+5.96","-1.45","+7.07","+39.6","+32.8","20.45","20.45","22.8","23.9","23.9","23.9","23.9","18.4","18.4","18.4","17.4","14.6","13.6","11.35","-1.93","-2.18","+9.17","+9.73","10,907","2,245"
="3360","尚立","16.2","+0.62","+6.93","+4.52","+7.64","+6.58","+13.7","+4.52","16.95","16.95","16.95","16.95","16.95","16.95","19.45","15.05","15.05","15.05","14.45","13.65","13.65","13.65","0.34","0.34","+0.52","+0.52","7,269","1,637"
="3390","旭軟","27.8","-6.08","+5.7","+15.8","+24.9","+27.5","+46.7","+60.7","31.15","31.15","31.15","31.15","31.15","31.15","31.15","25.95","24.5","21.45","21.45","16.9","16.9","13.5","-0.25","-0.22","+1.03","+1.28","7,465","14,195"
="3406","玉晶光","544","-2.16","+2.84","+1.49","+0.93","+2.64","+20.2","+3.03","564","564","564","564","564","629","629","526","526","526","497","370","370","369","15","9.19","+0.78","-0.69","3,530","4,907"
="3413","京鼎","234","+0.65","+1.96","-0.43","-3.31","+6.85","+9.09","+0.65","242","242","243.5","251","251","268","281.5","228.5","228","226","207.5","188","188","183.5","8.56","10.5","-0.09","+0.1","838","2,348"
="3443","創意","606","-0.98","+0.33","+0.83","+5.76","-0.66","+30.5","+45.3","622","661","661","661","661","661","661","599","599","571","552","438.5","362","301","6.92","4.4","+3.26","-5.14","960","966"
="3466","致振","18.85","-2.33","-8.05","-5.28","+4.72","+8.33","+2.45","+49.6","21.4","23.55","23.55","23.55","23.55","23.55","23.55","18.75","18.75","17.8","15","13.55","11.9","10","1.74","-3.02","+0.36","-0.32","1,317","1,768"
="3484","崧騰","88","+6.02","+14.3","+12.1","+11.4","+23.2","+27.4","+15","90","90","90","90","90","90","90","77.6","76.8","76.7","71.8","60.5","60.5","52.2","8.44","6.28","+1.45","+1.17","14,654","5,001"
="3491","昇達科","220.5","+3.52","+1.38","+12.2","+20.8","+27.5","+188","+230","229","229","229","229","229","229","229","206","199","174.5","151.5","72.3","66.4","58.6","-1.6","0.37","+4.26","+6.43","19,709","16,198"
="3499","環天科","25.35","-3.24","-0.59","-8.81","-2.69","+59.9","+106","+106","27","29.85","30","30","30","30","30","24.1","24.1","24.1","15.3","11.8","11.8","10.8","-1.3","-0.68","-0.92","-3.82","8,895","7,807"
="3508","位速","67.2","+3.38","+6.33","-2.61","+2.13","+23.8","+234","+210","67.3","71.9","73.6","73.6","73.6","73.6","73.6","61.5","61.5","61.5","46.45","18.65","18.5","18","30.3","1.47","-8.8","-14.5","1,985","1,739"
="3515","華擎","270","+0.56","-0.74","-3.4","-5.76","+13","+88.8","+26.5","281","291","291","291","291","291","291","264.5","264.5","264.5","219.5","146","125","125","-2.88","-6.44","-0.8","-2.4","1,323","1,887"
="3526","凡甲","188","+7.74","+10.9","+11.2","+9.94","+9.94","+21.7","+26.6","191","191","191","191","191","227","227","169.5","169","163","155","137.5","137.5","80.4","22.7","22.4","+1.32","+1.33","5,905","825"
="3532","台勝科","286","-1.55","-2.89","+0.53","-4.03","+36.2","+61.6","+60.2","301.5","311.5","312","312","312","312","312","282.5","282.5","278","197.5","138.5","138.5","124.5","-2.63","3.29","-1.16","+1.4","2,639","3,432"
="3546","宇峻","95.8","+0.31","+7.04","+5.27","+15.4","+14.2","+14","+6.92","100.5","100.5","100.5","100.5","100.5","100.5","112","90","88.5","83.4","80.2","72.7","72.7","72.7","-4.11","-3.77","+0.39","+0.79","2,272","8,337"
="3576","聯合再生","21.7","+0.46","+3.33","+1.4","-0.46","-0.23","+1.88","+63.8","22.15","22.15","23.2","23.2","26.25","26.25","26.25","21.5","21","21","20","19","12","11.2","-14.3","-17.1","0","0","4,721","5,270"
="3587","閎康","153.5","0","+4.07","+5.5","+12.5","+9.64","+6.23","+23.8","156","156","156","156","165","168","168","146.5","145.5","136.5","129.5","129.5","122","83.1","37","26.6","+0.07","+0.01","1,072","1,608"
="3588","通嘉","147","+0.34","+1.73","+6.52","-0.34","-9.54","+14","+78.2","150.5","150.5","151","168.5","174.5","174.5","174.5","143.5","140.5","135.5","135.5","106.5","81.3","55","-5.35","-7.52","+0.2","+0.42","1,930","1,815"
="3596","智易","127","+0.79","+1.2","+1.2","+17.1","+10.4","+40.8","+28.5","130","135","135","135","135","135","135","121","121","108.5","103","89.2","87.2","83.6","0.7","1.73","-6.38","-4.52","6,767","11,272"
="3607","谷崧","18.8","-4.08","+1.62","+19","+29.2","+28.8","+44.6","+27.5","20.35","20.35","20.35","20.35","20.35","20.35","20.35","18","15.65","14.65","13.65","12.35","12.35","12","-0.6","-1.52","-2.1","+2.68","14,033","30,256"
="3624","光頡","59.8","-2.29","+3.64","+1.53","+6.22","+17.3","+51.4","+75.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","56","56","52.9","44.7","34.15","33.3","26.05","-1.16","-0.99","+0.81","-3.1","12,514","15,931"
="3625","西勝","26.9","+2.48","+0.37","+5.49","+8.25","+16.2","+22.3","+20.9","27.25","27.5","27.5","27.5","27.5","32.85","32.85","26.1","25.65","24.35","22.7","18.8","18.8","16.3","-2.43","-1.99","-1.17","-1.68","1,995","1,609"
="3653","健策","405","-1.58","-3.46","-1.58","-5.37","+1","+35.5","+31.5","421","430","436.5","461","461","461","461","399","399","399","388","303.5","276.5","202","-1","-2.71","+1.27","+0.44","673","691"
="3672","康聯訊","46.5","0","+5.68","+1.75","+22.5","+68.2","+205","+200","47.5","47.5","48.5","48.5","48.5","48.5","48.5","43.9","43.3","38.05","28.25","14.7","13.4","13.4","3.71","3.08","+0.68","+1.09","1,779","3,362"
="3675","德微","278.5","-2.62","-3.3","-4.3","0","+7.74","+59.1","+168","290","320","320","320","320","320","320","277","277","267.5","227.5","154","100","64.5","-3.18","-1.31","-1.99","-2.27","1,436","1,801"
="3687","歐買尬","190","-0.78","+0.53","+21.4","+75.9","+75.9","+84.5","+66.7","198","198","198","198","198","198","198","185","172","109","99.9","83","83","44.3","11.8","6.76","-0.05","+0.01","1,987","2,335"
="3689","湧德","48.15","+7.48","+12.4","+11.7","+6.29","+9.43","+2.45","+66","48.95","48.95","48.95","48.95","54.7","54.7","54.7","42.6","42.6","42.15","41.2","39.9","27.8","24.6","10.4","9.39","+3.53","+3.93","14,626","1,651"
="3691","碩禾","198","+4.76","+4.21","+7.03","+10.3","+6.74","+16.1","+6.45","207","207","207","207","215","247.5","247.5","189","186","180","174.5","165.5","165.5","130","5.93","10.2","+0.53","+1.43","1,358","964"
="3694","海華","29.1","+1.22","+10.6","+5.63","+20","+14.6","+38.6","+22.8","29.4","29.4","29.4","29.4","29.4","29.4","35.1","25.9","25.9","24.4","23.15","19.45","19.45","18.6","-1.99","-3.46","+1.94","+1.97","9,419","3,658"
="3702","大聯大","50.7","-0.2","-0.2","+0.4","+1","-0.59","+5.3","+0.6","51.3","51.3","51.3","51.3","53","61","61","50.4","50.3","50.1","49.2","46.85","46.55","41.65","-23.2","-17.3","+0.02","+0.02","5,385","4,564"
="3706","神達","33.7","-0.59","-1.17","0","+3.06","-2.32","+17.4","+21.2","34.2","35","35","35","35","35","35","33.45","33.45","32.65","31.2","27.35","26.85","25.3","10.4","4.36","+0.23","+0.24","4,663","5,035"
="4127","天良","15.1","-3.82","+9.03","+11","+1","+28","+33","+41.8","16.65","16.65","16.65","16.65","16.65","16.65","16.65","14.05","13.6","13.5","11.6","10.7","10.2","9.81","0.6","0.88","","","1,296","3,035"
="4128","中天","68","-0.29","-1.02","-0.87","-2.02","+2.72","+18.3","+14.1","69.2","72.5","72.5","75.3","75.3","75.3","82.5","66.1","66.1","65.8","63","50.2","50.2","50.2","-5.07","-15.4","-0.08","-0.15","1,419","3,498"
="4130","健亞","25.85","-2.08","+7.71","+13.9","+17.8","+17.5","+9.07","+3.82","26.6","26.6","26.6","26.6","26.6","26.6","31","24.1","22.8","21.5","21.4","21.05","21.05","21.05","-0.79","-0.65","+1.6","+1.6","1,586","4,622"
="4141","龍燈-KY","24.5","-3.92","-5.22","-1.21","+1.24","+17.2","+71.3","+105","26.55","27.15","27.15","27.15","30","30","30","24.25","24.25","23.2","19.85","14.2","11.7","11.05","1.35","-3.93","+2.66","+3","8,370","0"
="4706","大恭","19.95","+1.53","+5","+5","+5.28","+5.56","+6.4","+5","22.6","22.6","22.6","22.6","22.6","22.6","22.6","19.15","18.85","18.85","18.6","18.2","18.15","16.5","0.38","0.38","0","0","762","3,274"
="4714","永捷","14.4","-0.35","+0.35","-5.88","+1.05","-6.8","+2.13","+6.67","14.6","15.45","15.9","15.9","15.95","16.15","16.15","14.25","14.25","14","13.65","13.15","11.75","11.15","-6.3","-7.28","-0.59","-0.88","1,479","1,509"
="4721","美琪瑪","159.5","-1.24","+6.69","+4.25","+4.93","-1.54","+39.9","+149","164","164","164","171.5","184.5","184.5","184.5","149.5","149.5","148.5","146.5","102","64.2","50","3.2","0.99","+1.19","+2.27","9,527","10,688"
="4739","康普","145","+1.75","+7.41","+3.94","+1.75","-3.33","+33","+81.9","146.5","146.5","151","157","176.5","176.5","176.5","135","134","133","133","98.2","80.6","57.7","7.31","1.09","+2.78","+3.28","6,559","3,939"
="4743","合一","285","-0.7","-2.23","-1.21","-5.16","-4.84","+54.5","+37.3","294","306","311","338","338","338","338","277","277","277","275.5","165","165","165","-1.58","-2.45","","","1,225","2,700"
="4744","皇將","37.7","+3.43","+3.29","+1.34","+22","+40.4","+40.7","+50.8","38","38.4","39.4","39.4","39.4","39.4","39.4","34.4","34.4","31","27","24.45","24.45","23.05","0.99","-0.17","-4.78","-3.89","2,606","6,297"
="4755","三福化","128","+9.87","+14.3","+23.1","+26.7","+54.4","+83.4","+103","130.5","130.5","130.5","130.5","130.5","130.5","130.5","113.5","103","97.1","77","64.8","59.6","56.2","5.65","3.8","+8.11","+8.58","9,291","15,586"
="4903","聯光通","14.85","-2.3","-1.66","+7.61","+12.5","+23.8","+56.3","+111","15.5","15.85","15.85","15.85","15.85","15.85","15.85","14.65","13.8","13.15","11.4","9.54","6.8","6.72","2.28","0.69","","","1,011","1,647"
="4904","遠傳","63.8","0","+0.47","+1.43","+1.43","+0.63","+4.93","-2.15","63.9","63.9","63.9","64.1","65","65.7","66.8","62.8","62.8","62.3","61.5","60.5","60","59.8","-1.7","-4.4","0","0","2,267","3,961"
="4906","正文","29.65","-0.34","-1","-2.15","+4.04","+4.96","+16.3","-4.05","30.6","30.75","30.75","30.75","30.75","35.2","36.95","29.45","29.45","28.35","26.25","25.1","24.25","24.25","-5.76","-6.12","+0.25","+1.61","2,936","4,327"
="4915","致伸","58","+5.84","+7.01","+10.1","+5.84","+5.26","+14.4","+6.42","58.4","58.4","58.4","58.4","59","64.8","67","53.9","52.9","51.9","50.8","48.75","47.8","46.35","19.5","18.4","+0.44","+0.45","28,595","4,915"
="4916","事欣科","31.9","+1.59","-0.16","-1.69","+2.24","-16.8","+33.8","+36.6","32.45","34.2","35.2","39.55","39.55","39.55","39.55","30.85","30.85","30.85","29.5","22.55","22.55","20","18.4","4.42","-0.99","-2.35","956","1,050"
="4919","新唐","145.5","+4.3","+0.69","+1.75","+0.69","+5.82","+16.4","+76.6","153","153","153","164.5","164.5","175","175","138.5","138.5","137","134","115","78.5","41.7","1.45","1.72","-0.53","-0.27","44,231","5,289"
="4927","泰鼎-KY","117.5","-0.42","+8.8","+22.4","+23.2","+14.6","+72","+94.9","122","122","122","122","122","122","122","107","97","93.4","93.4","64.5","53.6","44.55","10.6","8.83","+4.37","+5.72","14,794","15,804"
="4934","太極","33.75","-0.15","-0.15","-2.74","+0.3","-6.9","+2.9","+46.1","34.75","35.8","35.8","36.6","42","42","42","33.6","33.6","33","32.45","31.4","22.95","20.7","4.54","-1.08","0","0","912","767"
="4938","和碩","68.5","-0.29","+0.44","+1.18","+2.09","+0.44","+4.42","-8.18","68.8","68.8","68.8","68.8","70.9","75","84.5","67.8","67.6","67.1","66.1","65.3","63.5","63.5","7.76","9.68","+1.17","+1.2","3,027","5,348"
