"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/29成交量(張)","12/28成交量(張)"
="2453","凌群","29.4","+4.81","-0.34","+1.55","+7.1","+13.3","+36.1","+18.3","32.35","32.35","32.35","32.35","32.35","32.35","32.35","28","28","26.9","25.8","21.5","21.3","16.6","-0.64","+1.37","-0.19","+0.1","1,090","4,354"
="2454","聯發科","1185","+0.85","+5.8","+9.22","+11.8","+15","+29.8","+23.2","1200","1200","1200","1200","1200","1200","1200","1120","1085","1055","1010","839","839","735","+8.08","+13.1","-0.65","-0.52","5,161","5,043"
="2455","全新","145","-2.03","-0.34","+2.84","+3.94","-5.23","+23.9","+8.21","149.5","149.5","149.5","162.5","162.5","162.5","162.5","143","141.5","136","136","110.5","109.5","89.6","-4.37","+1.34","+0.48","+0.42","2,736","3,351"
="2457","飛宏","50.6","+1.2","+2.43","+6.86","+15.5","+42.7","+61.7","+32.6","52","52","52","52","52","52","52","49.8","48.05","42.7","35.5","27.95","27.95","15.5","-5.7","-0.28","-0.33","+6.24","25,644","34,025"
="2461","光群雷","25.3","0","-0.78","+11.5","+11.7","+11.7","+17.7","+22.5","26.5","26.5","26.5","26.5","26.5","26.5","26.5","25","22.75","22.5","22.45","18.45","18.45","16","-4.77","-3.55","+11.5","+11.5","5,425","12,970"
="2465","麗臺","82.4","+1.1","-3.96","-7.52","+16.9","+17","+48.5","+6.74","86.7","98","98","98","98","98","98","81","81","70.4","70","52","52","16.05","-8.72","-1.06","-11.7","-2.99","4,900","11,060"
="2476","鉅祥","78.6","-0.76","+1.16","+10.4","+29.3","+33.2","+55.6","+81.1","81.8","81.8","81.8","81.8","81.8","81.8","81.8","76.1","73","59.6","59.5","46.8","41.65","20.55","-0.75","+3.34","-0.79","+4.9","19,682","17,235"
="2481","強茂","107","-0.93","-0.47","-0.93","+0.94","+0.94","+22","+24.1","111.5","114","114","116.5","125","125","125","106.5","106.5","103","102","78","78","39.6","+0.32","-1.76","-0.6","+0.18","4,777","8,535"
="2482","連宇","17.2","-1.71","+4.88","+5.52","+1.18","+25.5","+35.4","+38.7","18.35","18.35","18.35","19.45","19.45","19.45","19.45","16.4","16.25","16.25","13.8","12.05","11.15","9.9","-0.35","+0.42","-2.19","-19.7","15,253","6,364"
="2483","百容","27.25","+4.81","+0.93","+11.9","+13.8","+14.3","+10.5","+22.2","27.6","27.6","27.6","27.6","27.6","31.45","31.45","26","24.55","23.7","23.6","22.5","22.1","18","-1.88","-0.55","+0.31","+0.31","2,345","1,462"
="2484","希華","39.4","+1.03","+0.25","-1.75","-1.75","-1.62","+26.5","+14.7","40.25","40.8","42","43.6","46.1","46.1","46.1","39","39","38.75","38.35","28.45","28.45","21.6","-2.35","-5.7","-0.18","+0.09","3,567","1,602"
="2485","兆赫","21.8","+0.93","+1.87","+1.87","0","+3.56","+19.8","+2.83","22.4","22.4","22.9","23.35","23.35","23.8","27","21.4","21.35","21.35","20.75","17","17","16.7","+15.1","+15.5","-0.05","-0.13","1,257","2,391"
="2497","怡利電","83.9","+0.84","-2.56","+4.74","+0.48","+38.9","+160","+153","85.7","89","89","91","91","91","91","80.2","78.7","74.2","63.8","28.6","28.6","25.4","-11.3","-6.86","+0.56","-1.27","10,587","11,966"
="2498","宏達電","85.8","+3.37","-0.69","+2.39","+7.12","+10","+134","+118","87.7","89.5","89.5","89.5","97.3","97.3","97.3","82.2","82.2","79.5","75.3","33.7","33.7","27.7","-1.26","+1.4","-2.48","-0.48","45,768","51,816"
="2504","國產","30.2","+4.5","+4.14","+3.42","+11","+13.3","+26.1","+19.1","30.5","30.5","30.6","30.6","30.6","30.6","30.9","28.65","28.65","27.45","26.3","23","21.1","20.6","-0.84","+2.62","-0.11","-0.19","20,887","6,107"
="2511","太子","13.45","+1.51","+1.89","+0.75","+1.51","+1.51","-0.37","+13","13.45","13.45","13.85","13.85","13.95","14.6","14.6","13.15","13.15","13.15","13","12.5","11.75","10.65","+17.2","+8.3","0","0","1,777","983"
="2534","宏盛","23.9","+0.42","-0.83","-0.21","+3.91","+8.14","+8.14","+22.9","24.5","24.5","24.5","24.5","24.9","24.9","24.9","23.7","23.7","22.75","21.95","21.85","19.45","17.85","+25.4","+22.9","+0.13","-0.01","681","2,174"
="2537","聯上發","10.35","+0.49","+1.47","+1.47","0","0","+4.23","+4.76","10.4","10.4","10.5","11.05","11.15","11.15","11.15","10.15","10.15","10.15","10.15","9.3","9.11","7.92","+13.7","+10.2","0","0","2,300","2,465"
="2538","基泰","12.65","+1.61","+2.43","+2.43","-1.56","-9.96","-3.44","+27.1","12.65","12.65","13.05","15.8","15.8","15.8","15.8","12.3","12.3","12.3","12.3","11.3","9.87","9.2","-14.3","-21.2","+0.06","+0.06","1,309","896"
="2542","興富發","46.25","+0.22","+0.11","-0.96","-0.75","-0.43","+2.66","+5.96","46.35","46.35","47.75","47.75","48.7","49.8","49.8","46.05","45.8","45.8","45.8","44.15","43.15","40.4","-14.8","-23","-15.1","-30.9","3,297","3,629"
="2610","華航","26.75","-0.56","+2.1","+2.49","-1.65","+8.08","+59.7","+40.4","27.6","27.6","27.65","30","31.15","31.15","31.15","26.05","26.05","25.95","25.1","16.05","15.4","9.97","+2.3","-0.9","-0.24","-1.25","159,694","113,787"
="2618","長榮航","27.25","-0.55","+1.68","+2.44","0","+14.7","+46.5","+35.2","28.1","28.1","28.1","30.55","30.55","30.55","30.55","26.4","26.4","26.1","24.2","18.05","17.05","11.9","+6.42","+2.53","-1.67","-1.62","83,753","61,163"
="2633","台灣高鐵","29.6","0","+0.68","+0.85","+1.54","+0.34","0","-1","29.7","29.7","29.7","30.2","30.7","31.1","31.8","29.25","29.25","29.1","29.1","28.2","28.2","26.8","+23.5","+21.2","-0.27","-0.27","2,688","4,423"
="2634","漢翔","29.6","+0.17","+0.68","+1.72","+2.07","+1.37","+5.34","+1.54","29.95","29.95","29.95","30.4","30.85","31.2","32.1","29.35","29.3","28.85","28.85","27.8","27.2","25.45","+32.4","+26.2","0","0","4,290","1,573"
="2801","彰銀","17.05","+0.59","+1.79","+2.4","+2.4","+2.1","+4.6","+5.57","17.05","17.05","17.05","17.05","17.4","17.4","18.3","16.7","16.65","16.55","16.4","16.2","16","15.95","+29","+29.8","+1.3","+1.25","7,758","6,405"
="2809","京城銀","40.75","+0.62","+0.99","+2.52","+3.16","+0.99","-2.74","+2.26","40.75","40.75","40.75","40.75","42.65","44.6","44.6","40.35","39.85","39.25","39.25","39.25","39.25","37.6","+10.9","+1.44","+0.01","-0.78","3,920","2,979"
="2812","台中銀","12.15","+0.83","+0.83","+0.83","+1.25","+1.67","+5.19","+4.74","12.15","12.15","12.15","12.15","12.25","12.25","12.25","11.95","11.95","11.95","11.9","11.45","11.35","10.65","+5.46","+5.94","-29.8","-30.9","8,445","10,200"
="2834","臺企銀","9.96","+0.61","+1.84","+2.36","+3.43","+2.89","+4.08","+5.4","10","10","10","10","10.05","10.05","10.3","9.78","9.7","9.62","9.6","9.41","9.39","9.1","+17.8","+14.8","-0.02","-0.03","38,411","30,618"
="2838","聯邦銀","13.75","+2.61","+5.36","+5.36","+6.18","+13.2","+17","+17.5","13.75","13.75","13.75","13.75","13.75","13.75","13.75","13.05","13","12.9","12.15","11.65","11.55","10.3","+17.2","+18.2","0","0","2,687","2,660"
="2845","遠東銀","10.85","+0.46","+1.4","+1.88","+3.33","+3.33","+4.33","+2.36","10.85","10.85","10.85","10.85","10.9","11.15","11.2","10.7","10.65","10.5","10.4","10.35","10.3","10.2","+25.5","+25.9","+0.79","+0.79","5,902","3,495"
="2867","三商壽","9.28","+1.09","+1.42","+1.87","+1.75","+0.54","-0.11","-0.64","9.31","9.31","9.31","9.33","9.6","9.6","10.9","9.15","9.09","9.09","9.09","9.05","8.93","7.96","+18.4","+9.65","+0.02","+0.01","4,150","3,052"
="2880","華南金","21.25","+0.47","+1.43","+1.92","+2.16","+3.91","+4.42","+15.2","21.3","21.3","21.3","21.3","21.35","21.35","21.35","20.9","20.85","20.75","20.2","19.95","18.25","17.15","+33.9","+29.5","-0.14","-0.13","9,585","11,157"
="2881","富邦金","76.6","+0.92","+1.86","+2.96","+2.68","+4.22","-0.13","+3.65","76.6","76.6","76.6","76.9","77.2","85.7","85.7","75.2","74.4","74","73","72","72","45.3","+33.9","+29.1","-0.42","-0.26","19,964","17,438"
="2882","國泰金","63","+1.12","+3.11","+4.48","+5.35","+6.24","+8.62","+16.9","63.3","63.3","63.3","63.3","63.5","63.5","63.5","61.1","60.2","59.9","59.1","55.4","53.1","39.9","+24.2","+25","+0.59","+0.6","49,051","33,848"
="2883","開發金","17.6","+2.92","+4.45","+5.71","+6.34","+8.64","+25.3","+33.8","17.6","17.6","17.6","17.6","17.6","17.6","17.6","16.85","16.55","16.45","16.05","13.8","12.9","8.9","+17.2","+8.5","+2","+3.3","117,254","69,524"
="2884","玉山金","28.05","+0.18","+0.36","+0.54","+1.26","+3.13","+6.45","+6.65","28.15","28.15","28.15","28.15","28.25","28.25","28.25","27.9","27.8","27.7","26.95","25.85","25.8","23.6","+56.7","+50.7","0","-1.97","18,387","16,229"
="2885","元大金","25.3","+1","+1.2","+2.02","+2.43","+4.12","+3.69","-5.77","25.3","25.3","25.3","25.3","25.4","27.8","27.8","24.9","24.8","24.6","23.7","23.7","23.15","19.85","+43.7","+34","+0.02","+0.01","17,791","12,846"
="2886","兆豐金","35.6","0","+0.28","-0.14","+1.14","+5.01","+11.1","+8.37","35.75","35.75","36","36","36","36","36","35.35","35.35","35.15","33.55","31.85","30.6","28.15","+41.1","+33.1","-0.59","-0.37","11,483","8,822"
="2887","台新金","18.95","+0.26","+1.07","+1.61","+1.61","+4.12","+5.28","+24.3","19","19","19","19.1","19.45","19.7","19.7","18.7","18.6","18.5","18.15","17.65","15.15","12.5","+33","+30.2","+0.03","+0.03","15,563","15,639"
="2888","新光金","11.1","+1.83","+3.74","+5.71","+6.22","+4.23","+19.5","+16.5","11.2","11.2","11.2","11.2","11.7","11.7","11.7","10.6","10.5","10.45","10.4","9.07","8.93","8.03","+3.7","+3.62","+2.62","+3.45","143,808","90,392"
="2889","國票金","15.95","+0.31","+0.63","+0.95","+0.31","+0.63","0","-3.33","16","16","16","16.1","16.45","17.7","18.2","15.8","15.8","15.8","15.75","15.45","15.45","12.5","+11.2","+11.3","-0.29","-0.09","3,280","5,649"
="2890","永豐金","16.25","+1.25","+1.88","+2.52","+2.52","+8.33","+16.9","+18.2","16.25","16.25","16.25","16.25","16.25","16.25","16.25","15.9","15.85","15.65","14.9","13.65","13.2","10.95","+23.1","+21.5","+0.03","+0.18","15,001","12,086"
="2891","中信金","26.1","+0.58","+0.97","+1.16","+2.96","+7.41","+14.7","+15","26.1","26.1","26.1","26.1","26.1","26.1","26.1","25.75","25.7","25.25","24.2","22.2","21.05","19","+43.7","+31.8","+0.01","-0.01","28,502","20,572"
="2892","第一金","24.55","+0.82","+1.45","+1.87","+2.72","+5.36","+8.87","+8.15","24.55","24.55","24.55","24.55","24.55","24.55","24.55","24.15","24.05","23.85","23.1","22.1","21.95","20.2","+39.4","+34.4","+0.14","+0.21","13,685","11,714"
="2897","王道銀行","8","+0.76","+1.39","+1.52","+1.52","+2.17","+5.96","+13","8","8","8","8","8.28","8.68","8.68","7.87","7.87","7.86","7.74","7.45","6.8","6.52","+19.1","+17.6","0","-0.02","3,331","2,862"
="3010","華立","109","+0.93","+4.31","+9.22","+22.7","+25.7","+35.4","+32.4","111.5","111.5","111.5","111.5","111.5","111.5","111.5","105","99.9","89.4","87.1","76.5","76.5","71.2","+6.56","+6.37","+3.67","+4.83","1,760","3,149"
="3011","今皓","11.9","-0.83","+1.28","+5.31","+1.71","+4.85","+25.1","+53","12.2","12.2","12.35","12.5","13.75","13.75","13.75","11.8","11.4","11.2","11.05","9.52","7.76","6.25","+25.8","+22.3","0","0","1,424","2,003"
="3013","晟銘電","15.5","-0.64","-2.82","+5.08","+4.73","+11.9","+19.7","+12.7","16.25","16.5","16.5","16.5","16.5","16.5","18","15.35","14.8","14.2","13.1","12.1","12.05","11.6","-4.22","-3.74","+0.07","-0.03","656","1,134"
="3016","嘉晶","136","+0.74","+2.64","+3.82","-0.37","-8.42","+56.3","+88.9","139","139","149.5","154.5","154.5","154.5","154.5","132","132","130","130","75.8","69.6","54.7","+3.94","-0.67","+1.05","-0.37","5,533","4,671"
="3017","奇鋐","88.7","+1.14","+1.14","+1.84","+2.31","+2.54","+12.3","+9.91","89.2","89.2","89.5","96.4","96.4","96.4","96.4","87.2","86.8","84.2","84.2","71.2","66.8","52.5","+6.16","+10.6","+0.11","-0.01","3,996","2,206"
="3018","同開","20.7","+1.47","-0.96","-0.96","+27","+25.1","+20.3","+25.1","21.9","22.5","22.5","22.5","22.5","22.5","22.5","19.5","19.5","16.2","16","15.6","15.4","14.3","+2.47","+1.02","0","0","942","990"
="3019","亞光","93.6","-0.32","+0.97","-0.43","+1.63","-0.53","+23.6","+1.74","96.4","96.4","96.4","103.5","103.5","103.5","103.5","93","92.7","91","91","70","70","66.5","-2.79","+0.16","-0.04","-0.01","9,380","2,608"
="3023","信邦","287","-2.71","-0.86","+9.54","+5.9","+11.2","+22.9","+4.74","301.5","301.5","301.5","301.5","301.5","301.5","301.5","281.5","263","255","241.5","227","207.5","207.5","+9.31","+17.3","-3.54","-3.74","1,143","2,031"
="3028","增你強","34.95","+0.58","+4.95","+4.64","+6.55","+12.6","+21.1","+17.9","35.35","35.35","35.35","35.35","35.35","35.35","35.35","33.7","33.15","33.1","30.95","27.5","26.85","21.8","-3.51","-3.81","+0.18","+0.28","1,219","2,700"
="3031","佰鴻","26.2","-2.96","+2.54","+5.65","+5.86","+11","+21","+34.4","28.1","28.1","28.1","28.1","28.1","31.85","31.85","25.45","25.15","24.55","23.8","20.05","18.4","14.65","-8.04","-3.68","-0.45","-0.29","3,311","13,648"
="3033","威健","31.85","-0.78","+2.41","-0.62","+8.89","+10","+13.5","+33.8","33.5","33.5","33.5","33.5","33.5","33.5","33.5","31.4","31.05","29.4","28.75","25.5","21.7","18","-10.6","-5.97","-0.27","+0.22","6,563","35,401"
="3034","聯詠","534","-0.56","+0.75","+0.38","+4.3","+13.6","+31.4","+7.01","539","544","544","544","544","582","656","526","526","516","465.5","364","364","351","+18.4","+12","+1.75","+3","1,481","3,167"
="3035","智原","238","-3.05","-4.42","-2.06","+20.2","+30.1","+107","+213","255.5","255.5","255.5","255.5","255.5","255.5","255.5","236","236","201.5","175","102.5","73.3","48.3","-0.91","+1.58","+12.5","+11.3","20,302","27,084"
="3036","文曄","71.5","+5.3","+10.3","+10.2","+11","+12.2","+19.2","+33.1","72.3","72.3","72.3","72.3","72.3","72.3","72.3","65","64.7","64","62.7","57.4","53.3","40.05","+29.3","+28.2","+15.8","+22.8","8,325","3,546"
="3037","欣興","233","-2.51","-2.51","+2.42","+5.19","+9.39","+77.9","+80.6","247.5","247.5","247.5","247.5","247.5","247.5","247.5","233","229","215","212","115","115","80","-10.9","-2.81","-1.24","+2.19","15,251","13,275"
="3041","揚智","42.1","+3.95","+8.37","+9.35","+28.4","+27.2","+65.1","+53.4","44.3","44.3","44.3","44.3","44.3","44.3","44.3","38.95","37.8","33.25","31.45","22.7","22.7","20.6","+0.92","+0.97","+0.55","-0.02","102,087","103,673"
="3045","台灣大","100.5","0","+0.7","+1.31","+2.45","+2.34","+1.21","-1.47","100.5","100.5","100.5","100.5","100.5","109.5","109.5","99.5","99.1","98","97","97","96","95.5","+2.37","-0.84","0","0","2,426","2,290"
="3047","訊舟","14.2","-1.73","+8.81","+7.98","+6.37","+33.3","+34","+27.9","14.75","14.75","14.75","14.75","14.75","14.75","15.2","13.05","13","12.6","10.7","9.88","9.65","9.2","-1.16","-1.63","-3.35","-3.36","11,376","14,067"
="3049","和鑫","17.95","-0.55","+10.5","+19.7","+21.3","+33.5","+58.1","+48.3","19.55","19.55","19.55","19.55","19.55","19.55","19.55","16.55","15.05","14.7","13.3","10.6","10.6","9.35","-0.38","+1.88","+5.45","+5.68","173,155","163,134"
="3050","鈺德","18.7","-1.32","-0.53","+1.08","+4.18","+9.36","+25.1","+27.6","19.45","19.45","19.8","19.8","19.8","19.8","20.9","18.45","18.25","17.75","17.1","13.55","13.55","12.5","-6.22","-2.57","+2.36","+2.3","4,687","12,214"
="3051","力特","35.4","-7.09","+2.16","","","+216","+296","+178","41.85","41.85","41.85","41.85","41.85","41.85","41.85","35","35","35","10.85","8.5","8.28","5.55","-1.04","-1.04","0","0","6,967","9,896"
="3059","華晶科","48.95","+1.56","-3.64","+3.82","+3.16","+26.3","+40.9","+32.1","52.4","52.4","52.4","52.4","52.4","52.4","52.4","48.15","47.1","45.55","38.1","30.4","30.4","27.4","-3.63","-3.42","+0.28","+0.68","25,366","22,999"
="3062","建漢","31.85","0","+3.75","+7.42","+4.77","-1.39","+55","+67.6","33.4","33.4","33.4","33.75","37.65","37.65","37.65","30.5","29.85","29.4","29.1","17.5","16.6","14.55","-7.72","-10.2","-0.53","-0.87","15,615","19,421"
="3071","協禧","30.2","+0.33","+5.41","+9.22","+15","+33.6","+35.4","+13.3","31.35","31.35","31.35","31.35","31.35","31.35","32.8","28.8","27.5","26.3","22.8","20.35","20.35","20.35","-0.32","+0.07","+1.09","+1.06","2,571","5,194"
="3094","聯傑","46.05","+9.9","+23","+29.5","+35.8","+36.2","+46.2","+32.7","46.05","46.05","46.05","46.05","46.05","46.05","46.05","36.5","35.3","33.95","33.1","27.65","27.65","22","-0.03","+0.15","+2.92","+2.83","62,471","60,272"
="3141","晶宏","252","0","-4","-4.55","-5.26","+1","+66.3","+79.4","264.5","276","292.5","292.5","292.5","292.5","292.5","243","243","243","226","130","118","38.3","-8.19","-7.29","-1.07","-0.55","6,568","6,304"
="3167","大量","106.5","+1.43","+2.4","+4.93","+14.5","+11.2","+50.4","+69","109","111.5","111.5","111.5","111.5","111.5","111.5","102","101","91.3","91","67.5","61.8","43.2","-4.87","-0.85","-3.05","+0.26","1,264","1,927"
="3169","亞信","271","-3.73","-5.24","-5.24","-1.45","+7.75","+105","+42.6","288.5","292","297","299.5","299.5","299.5","299.5","271","271","269.5","245","112","112","54.1","-7.17","-4.02","-1.05","-1","4,869","2,795"
="3189","景碩","236.5","-1.25","-0.84","+1.94","+4.19","+1.07","+22.5","+75.2","251","251","251","251","257.5","257.5","257.5","235.5","233.5","225.5","215.5","181","127.5","73.1","-2.43","+4.15","+1.22","+5.26","2,701","4,056"
="3202","樺晟","20.3","+6.28","+20.8","+20.5","+20.5","+23.8","+49.3","+43","20.45","20.45","20.45","20.45","20.45","20.45","20.65","16.75","16.75","16.65","16.2","12.2","11.75","11.4","+3.71","+3.09","0","0","9,190","6,103"
="3205","佰研","27.6","+3.56","+5.34","+9.31","+8.45","+4.35","+8.88","-1.08","28.8","28.8","28.8","28.8","28.8","29.6","34.4","26.65","25.25","25.15","25.15","24.5","24.5","24.5","-0.16","-0.07","+0.09","+0.09","866","1,013"
="3217","優群","137","-0.36","-1.44","-5.52","+6.2","+24.5","+55.3","+24.5","142.5","147.5","150","150","150","150","150","133.5","133.5","122","111.5","79.6","79.6","79.6","+5.78","+0.09","-1.6","-0.24","1,093","3,343"
="3221","台嘉碩","40.5","+2.02","+0.75","-0.74","-8.37","+3.18","+43.1","+60.7","41.2","41.4","45.2","47.6","47.6","47.6","47.6","39.7","39.7","39.7","39.25","26.1","24.2","17.75","+8.3","+2.31","-0.54","-1.75","2,919","2,061"
="3231","緯創","29.25","+0.17","+0.52","+1.04","+0.86","-0.17","+7.34","-5.65","29.3","29.3","29.3","29.9","30.05","33.15","34.8","29.05","28.95","28.7","28.6","27","26.55","26.55","+11.5","+4.72","-0.04","-0.13","4,277","7,280"
="3276","宇環","20.2","-0.74","-4.49","+3.86","+16.1","+14.8","+21.7","+38.4","22","22","22","22","22","22","22","20","19.1","17.55","16.85","14.55","13.45","9.5","-8.37","-3.42","+0.14","+0.14","1,613","3,906"
="3290","東浦","25.6","+2.61","+13.8","+15.1","+16.6","+35.4","+77.2","+78.4","26.1","26.1","26.1","26.1","26.1","26.1","26.1","22.5","22.2","21.65","18.9","12.8","12.05","11.55","+0.74","+1.88","+0.66","+0.69","12,914","9,193"
="3305","昇貿","80","-0.25","-2.68","+0.88","+2.17","-0.74","+49.3","+58.7","83.8","89.7","89.7","89.7","92.4","92.4","92.4","79.7","79.7","77.3","76.3","49.4","43.1","26.65","-8.22","-4.41","-0.92","-0.54","2,301","3,867"
="3306","鼎天","36.5","+9.94","+9.28","+6.88","+10.9","+22.9","+35.2","+78.5","36.5","36.5","36.5","42.75","42.75","42.75","42.75","33.05","32.9","31.05","29.8","23.6","20.35","18.55","+4.66","+2.34","+0.35","+1.2","6,201","658"
="3310","佳穎","36.95","+1.23","+10.1","+16.4","+16.9","+17.9","+25.7","+31.3","39.45","39.45","39.45","39.45","39.45","39.45","39.45","33.05","31.95","31.1","30.4","28.1","27.6","26.55","+0.36","+0.22","+11.8","+11.8","615","1,609"
="3322","建舜電","29.5","+1.03","+1.9","+12.6","+25.5","+79.9","+87.3","+82.1","31.8","31.8","31.8","31.8","31.8","31.8","31.8","28.4","27.55","21.4","16.6","13.15","13.15","10.55","-1.17","-0.01","","","21,292","22,146"
="3324","雙鴻","202","+2.02","-0.25","-0.74","+2.8","+7.16","+22.8","+7.45","207","207","207","208.5","208.5","208.5","252","196","196","191","186.5","150.5","148.5","135","-1.27","-4.08","+0.08","+0.24","1,368","1,292"
="3338","泰碩","54.8","+3.59","+0.18","+4.18","+3.59","+1.48","+35","+5.79","55.5","56.8","56.8","64.2","64.2","64.2","67.7","52.8","52.2","50.8","50.8","35.8","35.8","35.8","+10.7","-0.91","-0.68","+0.13","1,724","784"
="3380","明泰","34.15","+0.44","+2.25","+4.92","0","+20","+34.2","+19.6","34.4","34.4","34.6","36.85","36.85","36.85","41.35","32.8","32.55","32.25","28.35","24.25","24","23.65","-4.62","-2.06","-0.39","-0.59","6,365","6,447"
="3383","新世紀","7.63","+9.94","+32.9","+60.6","+85.2","+92.7","+75.8","+66.2","7.63","7.63","7.63","7.63","7.63","7.63","7.63","6.31","5.22","3.91","3.8","3.8","3.8","3.28","+0.33","+0.33","0","0","1,516","2,512"
="3390","旭軟","27.8","+0.36","+1.65","0","+15.8","+22.5","+52.3","+52.7","29.4","29.4","31.15","31.15","31.15","31.15","31.15","26.9","26.5","24.5","21.45","16.9","16.9","13.5","+0.8","+0.48","+1.09","-3.38","1,767","5,021"
="3402","漢科","50.9","+2.93","+4.3","+3.88","+5.38","+4.3","+23.2","+29","51","51","51","51.5","51.8","51.8","51.8","48.9","48.55","47.45","46.6","38.6","38.6","28.5","+6.97","+1.27","-0.02","+0.05","1,352","827"
="3406","玉晶光","524","-2.6","-3.85","-3.68","-2.24","-2.24","+29.5","-7.09","553","557","564","564","564","629","629","523","523","523","503","370","370","369","-19.4","-5.97","-0.78","-1.79","2,017","1,053"
="3413","京鼎","258","+2.18","+6.17","+10.3","+9.79","+22.3","+25.2","+8.18","263","263","263","263","263","268","281.5","240","235","228","213.5","188","188","183.5","+4.18","+3.08","+0.59","+1.15","4,471","2,383"
="3432","台端","15.6","+3.31","+3.31","+4.35","+4.7","+7.96","+20","+19.1","15.75","15.75","15.75","15.85","17.2","17.2","17.2","14.95","14.85","14.55","13.95","12.35","12.35","11.6","+4.24","+4.09","0","0","2,366","138"
="3455","由田","83.6","+10","+12.5","+12.8","+8.57","+19.1","+48.5","+41.2","83.6","83.6","83.6","83.6","83.6","83.6","83.6","74.3","74.1","73","70.2","51.7","51.7","50.6","+2.44","+0.74","+0.05","-0.02","8,434","733"
="3466","致振","19.25","+1.85","+2.39","+2.12","-3.27","+21.1","+13.2","+52.2","19.85","20","23.55","23.55","23.55","23.55","23.55","18.65","18.5","18.5","16","13.55","11.9","10","+6.25","-1.79","-0.04","-0.11","1,266","701"
="3484","崧騰","91.1","-0.76","-3.29","+3.52","+16.1","+19.2","+36.4","+18","95.8","96","96","96","96","96","96","90.5","88.3","76.8","76.5","60.5","60.5","57.6","-2.77","+2.49","-0.84","+0.2","3,263","5,145"
="3490","單井","35.05","+2.34","+2.34","+5.89","+6.05","+9.53","+43.1","+36.9","36.9","36.9","36.9","36.95","36.95","36.95","38.6","33.6","33.05","31.2","31.2","22.6","22.6","20.25","-2.77","+2.57","+0.17","+0.2","3,143","929"
="3491","昇達科","209","-0.95","-0.95","-5.22","+6.36","+22.9","+170","+207","218.5","220.5","229","229","229","229","229","209","209","199","151.5","72.3","66.4","58.6","+22.9","+13.5","-0.74","-0.72","988","1,068"
="3499","環天科","25.7","+1.38","+0.39","+1.38","-7.55","+29.8","+101","+94","26.65","26.85","29.85","30","30","30","30","25.25","25.1","24.1","19.35","11.8","11.8","10.8","+1.84","+0.81","-1.58","-3.47","3,208","2,409"
="3508","位速","70.7","+1.73","+2.32","+5.21","+2.46","+44","+247","+222","70.8","70.8","71.9","73.6","73.6","73.6","73.6","69.2","67.8","61.5","51","18.65","18.5","18","+18.2","+23.7","+2.25","-0.02","2,532","1,513"
="3515","華擎","278","-1.59","+0.18","+2.96","-0.54","+23","+74.8","+44","283","285","291","291","291","291","291","272","265","264.5","231.5","149.5","125","125","+1.3","+3.24","+1.38","+1.67","1,960","3,208"
="3526","凡甲","184","0","-4.66","-2.13","+8.88","+12.9","+22.3","+21.1","191.5","199","199","199","199","227","227","179.5","179.5","169","163","137.5","137.5","82.5","-15.5","-4.98","-0.32","+0.54","613","1,249"
="3532","台勝科","292","-0.17","-3.95","+2.1","+2.64","+20.7","+76.4","+54.5","309.5","309.5","311.5","312","312","312","312","290","290","282.5","246.5","138.5","138.5","124.5","-20.7","-1.28","-1.17","-3.97","1,476","1,808"
="3550","聯穎","20.1","+7.77","+9.84","+11","+9.54","+14.2","+12","+2.81","20.5","20.5","20.5","20.5","20.8","23.35","24.1","18.3","18.05","17.85","17.6","16","16","13.35","-2.32","-1.78","-0.02","-0.05","16,141","327"
="3551","世禾","77","+5.77","+5.77","+10","+10.2","+10.6","+15.8","+44.5","77.4","77.4","77.4","77.4","79.6","79.6","79.6","72.2","70","69","68.5","63.2","53","45.05","+10.3","+10.7","-0.15","-0.14","3,847","1,347"
="3576","聯合再生","22","+1.15","+1.38","+1.38","+2.8","+7.58","+8.64","+67.9","22.2","22.2","22.2","23.2","26.25","26.25","26.25","21.7","21.65","21","20.4","19","12","11.2","+0.21","+0.57","0","0","8,378","4,855"
="3583","辛耘","98.2","+9.97","+20.2","+20.9","+23.5","+24.5","+43.4","+52.5","98.2","98.2","98.2","98.2","98.2","98.2","98.2","81.7","81.3","79.2","78.3","62.2","58.1","51.8","+0.21","+0.74","-0.82","-0.95","21,119","18,045"
="3587","閎康","158.5","+2.59","+4.28","+3.26","+8.93","+20.1","+15.3","+25.8","161","161","161","161","165","168","168","150.5","150","145.5","132","129.5","122","83.9","+16.6","+20.5","+0.19","-0.14","1,975","947"
="3588","通嘉","151.5","-1.3","+4.48","+3.06","+9.78","-1.3","+17.4","+80.6","158","158","158","168.5","174.5","174.5","174.5","146","144.5","140.5","135.5","106.5","84","55","-3.13","-3.03","-3.57","-4.38","2,325","4,615"
